time,FX,FY,FZ,RX,RY,RZ,
556.696,-4.72707,1.5238,-0.702461,-0.325779,0.256056,-0.278563,
556.699,-4.62758,1.49431,-0.712298,-0.325003,0.255698,-0.280008,
556.706,-4.45156,1.31646,-0.769644,-0.320824,0.260062,-0.27908,
556.71,-4.683,1.44985,-0.839321,-0.327516,0.252649,-0.280963,
556.718,-4.70157,1.42193,-0.803957,-0.324877,0.251629,-0.277549,
556.725,-4.81719,1.31617,-0.820195,-0.321418,0.251147,-0.278324,
556.728,-4.68289,1.37946,-0.865794,-0.322335,0.255532,-0.277395,
556.735,-4.48382,1.44436,-0.785675,-0.325733,0.257565,-0.281509,
556.742,-4.77335,1.44567,-0.756807,-0.325522,0.253319,-0.278856,
556.745,-4.62313,1.42477,-0.794156,-0.324411,0.256924,-0.277244,
556.752,-4.42904,1.28884,-0.76763,-0.322801,0.259697,-0.278621,
556.756,-4.81905,1.4212,-0.823722,-0.324617,0.250812,-0.279811,
556.764,-4.43379,1.49247,-0.731079,-0.324612,0.258252,-0.279807,
556.771,-4.70978,1.4431,-0.714153,-0.325064,0.257686,-0.27796,
556.774,-4.73466,1.31518,-0.767784,-0.322854,0.253981,-0.278643,
556.782,-4.8795,1.38602,-0.758946,-0.324736,0.250971,-0.280942,
556.789,-4.87245,1.38788,-0.718058,-0.324023,0.251296,-0.279822,
556.792,-4.78141,1.45411,-0.837159,-0.325648,0.252703,-0.279208,
556.799,-4.83497,1.25797,-0.730844,-0.317487,0.252575,-0.278725,
556.803,-4.73753,1.48916,-0.689508,-0.324731,0.254883,-0.280741,
556.811,-4.69599,1.34281,-0.799451,-0.324178,0.257707,-0.279005,
556.818,-4.5276,1.38417,-0.905706,-0.324706,0.259721,-0.279146,
556.821,-4.73109,1.29204,-0.831173,-0.32053,0.255732,-0.278644,
556.828,-4.65668,1.35276,-0.775045,-0.323312,0.258161,-0.280892,
556.831,-4.77285,1.36859,-0.76032,-0.32068,0.251872,-0.278046,
556.838,-4.72918,1.29271,-0.649605,-0.320901,0.254743,-0.280991,
556.846,-4.82399,1.39332,-0.720425,-0.324025,0.25375,-0.278625,
556.849,-4.72295,1.46474,-0.779445,-0.324311,0.256298,-0.280131,
556.856,-4.79609,1.39257,-0.725832,-0.322878,0.255097,-0.280895,
556.864,-4.71847,1.32613,-0.799437,-0.324003,0.25508,-0.282612,
556.867,-4.83604,1.32925,-0.720899,-0.321151,0.252205,-0.281311,
556.875,-4.56808,1.48217,-0.73067,-0.327335,0.258852,-0.28579,
556.923,-4.77419,1.44602,-0.746579,-0.326329,0.255771,-0.280361,
556.927,-4.50102,1.48582,-0.805617,-0.325241,0.258242,-0.282894,
556.935,-4.58594,1.42913,-0.823275,-0.325838,0.257704,-0.279752,
556.938,-4.47871,1.18224,-0.619337,-0.32081,0.255351,-0.282529,
556.945,-4.93171,1.49032,-0.732852,-0.326497,0.249717,-0.277455,
556.948,-4.73598,1.38859,-0.727675,-0.323292,0.254059,-0.280352,
556.956,-4.98399,1.3824,-0.795975,-0.321633,0.248158,-0.283881,
556.963,-4.55391,1.39329,-0.729984,-0.322194,0.258805,-0.279057,
557.011,-4.50352,1.25588,-0.872198,-0.32192,0.258194,-0.281335,
557.015,-4.74265,1.29928,-0.719371,-0.323757,0.255078,-0.277873,
557.018,-4.49548,1.49712,-0.79121,-0.326434,0.256232,-0.282456,
557.026,-4.75738,1.31095,-0.77182,-0.320927,0.25341,-0.284757,
557.033,-4.64878,1.37479,-0.901533,-0.322001,0.257984,-0.279873,
557.036,-4.75362,1.36754,-0.741792,-0.32398,0.254017,-0.278177,
557.044,-4.72255,1.36575,-0.939626,-0.32334,0.255802,-0.280329,
557.047,-4.86823,1.19385,-0.781398,-0.316707,0.250257,-0.28483,
557.051,-4.72159,1.27956,-0.825672,-0.321315,0.251778,-0.287112,
557.059,-4.58622,1.56063,-0.762275,-0.328892,0.254827,-0.281736,
557.062,-4.62418,1.35103,-0.765206,-0.320828,0.256442,-0.279136,
557.07,-4.70347,1.32308,-0.708432,-0.322543,0.253111,-0.279875,
557.077,-4.80139,1.33338,-0.759752,-0.321732,0.247966,-0.281594,
557.08,-4.41689,1.32403,-0.823177,-0.322849,0.258213,-0.277867,
557.088,-4.7849,1.26993,-0.858776,-0.321724,0.255004,-0.28376,
557.091,-4.89212,1.33477,-0.83364,-0.323729,0.249234,-0.280848,
557.099,-4.78274,1.2909,-0.834211,-0.323262,0.25473,-0.28341,
557.105,-4.90171,1.31511,-0.809949,-0.32051,0.252783,-0.280858,
557.113,-4.68483,1.39389,-0.899931,-0.324718,0.26058,-0.282201,
557.116,-4.70605,1.27327,-0.708198,-0.318481,0.258333,-0.279556,
557.123,-4.84847,1.38208,-0.88516,-0.320432,0.254121,-0.274127,
557.126,-4.88922,1.14786,-0.813943,-0.317664,0.25325,-0.280466,
557.134,-4.76794,1.32394,-0.822828,-0.324152,0.255745,-0.279461,
557.141,-4.71015,1.2534,-0.84425,-0.321225,0.257338,-0.28069,
557.144,-4.69409,1.27753,-0.871496,-0.319439,0.260959,-0.279672,
557.149,-4.79172,1.27349,-0.858729,-0.322002,0.253914,-0.280963,
557.155,-4.90265,1.33526,-0.887661,-0.322473,0.251468,-0.280796,
557.158,-4.70086,1.21994,-0.905395,-0.320215,0.257318,-0.282956,
557.165,-4.7579,1.29474,-0.859419,-0.322283,0.252108,-0.281372,
557.173,-4.78692,1.27526,-0.904674,-0.322665,0.251569,-0.278485,
557.176,-4.73273,1.54085,-0.806346,-0.327358,0.25251,-0.282571,
557.182,-4.57347,1.37493,-0.77207,-0.324386,0.256163,-0.278303,
557.185,-4.63672,1.45727,-0.860081,-0.325109,0.255126,-0.280697,
557.192,-4.59726,1.40607,-0.945596,-0.3271,0.255109,-0.279374,
557.2,-4.75489,1.38573,-0.858475,-0.325557,0.253556,-0.283006,
557.203,-4.74901,1.58953,-0.798097,-0.331917,0.254166,-0.281755,
557.21,-4.48515,1.35378,-0.81245,-0.325719,0.260771,-0.27967,
557.218,-4.526,1.43838,-0.851015,-0.325511,0.25942,-0.27766,
557.221,-4.77406,1.47493,-0.775844,-0.324883,0.253931,-0.27699,
557.227,-4.57341,1.40423,-0.854873,-0.324036,0.26094,-0.283084,
557.23,-4.78081,1.44827,-0.787491,-0.324281,0.255323,-0.278979,
557.237,-4.72541,1.33108,-0.829743,-0.321614,0.255955,-0.283786,
557.245,-4.71845,1.21532,-0.910718,-0.319805,0.254407,-0.282603,
557.248,-4.6504,1.21637,-0.865507,-0.321221,0.254991,-0.277425,
557.256,-4.7286,1.57931,-0.786281,-0.32953,0.258295,-0.28115,
557.259,-4.79305,1.51317,-0.781865,-0.326742,0.254315,-0.278449,
557.266,-4.68846,1.34479,-0.85226,-0.320825,0.258684,-0.280083,
557.274,-4.73804,1.21472,-0.751708,-0.320228,0.256086,-0.277174,
557.277,-4.54556,1.4409,-0.71232,-0.327561,0.256652,-0.28012,
557.285,-4.29099,1.47036,-0.858458,-0.326274,0.262227,-0.281195,
557.292,-4.65351,1.42341,-0.867025,-0.324993,0.252476,-0.277861,
557.295,-4.84694,1.51107,-0.8227,-0.324292,0.252587,-0.279081,
557.303,-4.6688,1.40684,-0.862681,-0.324182,0.256703,-0.282811,
557.31,-4.69467,1.41862,-0.764876,-0.325899,0.257822,-0.278133,
557.313,-4.59553,1.372,-0.698125,-0.322213,0.256783,-0.277993,
557.319,-4.60398,1.41641,-0.785307,-0.324946,0.259047,-0.279589,
557.322,-4.77747,1.36668,-0.851604,-0.324457,0.254298,-0.281584,
557.329,-4.63153,1.33953,-0.935853,-0.322256,0.255864,-0.280389,
557.337,-4.4944,1.24371,-0.742877,-0.321924,0.259698,-0.282124,
557.34,-4.65813,1.40494,-0.875396,-0.326124,0.256424,-0.283678,
557.347,-4.43609,1.35209,-0.700507,-0.322895,0.257735,-0.281778,
557.355,-4.8208,1.42728,-0.709968,-0.323682,0.250598,-0.279284,
557.358,-4.7941,1.3025,-0.747301,-0.322206,0.251078,-0.27953,
557.363,-4.77195,1.35111,-0.744213,-0.323471,0.255814,-0.278783,
557.366,-4.625,1.33518,-0.982571,-0.323648,0.256917,-0.277311,
557.374,-4.81673,1.55901,-0.837001,-0.327897,0.252628,-0.278636,
557.382,-4.90235,1.35758,-0.772703,-0.324739,0.251824,-0.283386,
557.385,-4.77675,1.33401,-0.809692,-0.324392,0.251858,-0.278815,
557.392,-4.98561,1.38542,-0.85647,-0.324595,0.24817,-0.278748,
557.395,-4.77477,1.40041,-0.844229,-0.324577,0.253293,-0.279879,
557.403,-4.88852,1.34048,-0.66817,-0.324308,0.249917,-0.28103,
557.409,-4.88524,1.46891,-0.751251,-0.325476,0.250557,-0.27567,
557.412,-4.8126,1.50362,-0.778448,-0.327872,0.251808,-0.280396,
557.419,-4.44368,1.45648,-0.803275,-0.327207,0.259748,-0.277566,
557.427,-4.74253,1.43703,-0.728854,-0.325584,0.251629,-0.273334,
557.43,-4.70149,1.41343,-0.857307,-0.327555,0.249548,-0.278544,
557.437,-4.94041,1.25954,-0.827319,-0.321578,0.24734,-0.282334,
557.44,-5.00106,1.39306,-0.830319,-0.325457,0.247559,-0.281203,
557.448,-4.65296,1.2547,-0.728155,-0.32023,0.255921,-0.276166,
557.454,-4.68562,1.289,-0.817434,-0.322377,0.256298,-0.283978,
557.457,-4.75585,1.35945,-0.78996,-0.323445,0.252065,-0.281602,
557.463,-4.7301,1.3371,-0.793621,-0.320736,0.255875,-0.279076,
557.471,-4.67188,1.21645,-0.777281,-0.323077,0.260804,-0.282741,
557.475,-4.73768,1.40806,-0.754808,-0.323099,0.255402,-0.281647,
557.482,-4.77773,1.34926,-0.877042,-0.322149,0.255129,-0.277374,
557.485,-4.76598,1.38806,-0.800026,-0.322468,0.252329,-0.279312,
557.493,-4.69888,1.49501,-0.781283,-0.324858,0.254411,-0.280802,
557.499,-4.83416,1.4089,-0.74972,-0.325541,0.249525,-0.27877,
557.502,-4.70602,1.46127,-0.730313,-0.326158,0.253925,-0.277826,
557.507,-4.62834,1.46749,-0.763724,-0.326989,0.259988,-0.279793,
557.512,-4.67797,1.38148,-0.564489,-0.32312,0.254102,-0.278942,
557.516,-4.88998,1.28701,-0.653866,-0.321244,0.252775,-0.281126,
557.524,-4.73172,1.34019,-0.671544,-0.322649,0.254673,-0.273547,
557.531,-4.65978,1.31731,-0.778771,-0.320548,0.257983,-0.276275,
557.534,-4.75377,1.54405,-0.680329,-0.32954,0.252363,-0.27981,
557.542,-4.66884,1.29143,-0.715582,-0.321906,0.257024,-0.277724,
557.545,-4.86429,1.46807,-0.808622,-0.327297,0.252171,-0.279135,
557.55,-4.73848,1.38816,-0.845012,-0.325981,0.254566,-0.280396,
557.558,-4.61571,1.33952,-0.842225,-0.319846,0.255185,-0.278454,
557.561,-4.92636,1.27294,-0.759667,-0.319599,0.252055,-0.280685,
557.568,-4.81348,1.42293,-0.6738,-0.327472,0.253017,-0.281528,
557.576,-4.82138,1.52384,-0.731798,-0.327904,0.253488,-0.277839,
557.579,-4.69196,1.32197,-0.856851,-0.321924,0.257369,-0.279133,
557.587,-4.69892,1.19373,-0.777495,-0.31875,0.25835,-0.280081,
557.591,-4.73265,1.47304,-0.890347,-0.32479,0.25092,-0.276852,
557.596,-4.74284,1.45957,-0.768111,-0.324705,0.252819,-0.280863,
557.604,-4.58623,1.39896,-0.743135,-0.323808,0.257626,-0.279983,
557.607,-4.82794,1.28636,-0.812471,-0.320844,0.253795,-0.281966,
557.614,-4.68648,1.3068,-0.763365,-0.32165,0.256393,-0.280424,
557.617,-4.81842,1.37388,-0.81451,-0.324656,0.252036,-0.277383,
557.625,-4.90319,1.28333,-0.754676,-0.321407,0.251303,-0.28095,
557.633,-4.81526,1.35841,-0.962771,-0.322222,0.253423,-0.282603,
557.636,-4.60309,1.32778,-0.831578,-0.320894,0.258479,-0.283069,
557.642,-4.79594,1.38,-0.728904,-0.320752,0.256651,-0.281678,
557.65,-4.53218,1.38568,-0.703421,-0.323004,0.259639,-0.282396,
557.653,-4.76453,1.39531,-0.648982,-0.325397,0.254313,-0.278642,
557.66,-4.84013,1.43466,-0.81182,-0.325513,0.253215,-0.27951,
557.663,-4.79268,1.20747,-0.781088,-0.32286,0.253269,-0.279141,
557.671,-4.77836,1.24908,-0.653183,-0.321507,0.253554,-0.277675,
557.679,-4.74516,1.35626,-0.640662,-0.323685,0.253576,-0.279326,
557.682,-4.68824,1.41437,-0.785237,-0.325589,0.254513,-0.279519,
557.689,-4.7587,1.3704,-0.852721,-0.324519,0.253618,-0.276233,
557.697,-4.75743,1.261,-0.946844,-0.319198,0.253183,-0.279048,
557.7,-4.71458,1.26952,-0.779169,-0.321937,0.257317,-0.283525,
557.707,-4.70549,1.33821,-0.778253,-0.322364,0.254337,-0.281189,
557.71,-4.88335,1.34978,-0.698192,-0.322651,0.254806,-0.27782,
557.718,-4.77061,1.29576,-0.607791,-0.323135,0.25381,-0.281065,
557.723,-4.51398,1.57382,-0.861952,-0.32884,0.25936,-0.275572,
557.726,-4.70722,1.27719,-0.787793,-0.317934,0.254112,-0.279853,
557.733,-4.70075,1.28202,-0.848762,-0.323897,0.256743,-0.280514,
557.736,-4.76455,1.18615,-0.813013,-0.317876,0.255081,-0.281013,
557.744,-4.61283,1.39866,-0.783859,-0.323522,0.258096,-0.278761,
557.751,-4.50466,1.30936,-0.732015,-0.32224,0.260796,-0.282275,
557.754,-4.57022,1.29802,-0.810454,-0.324112,0.257537,-0.282868,
557.762,-4.83441,1.1821,-0.822253,-0.319577,0.25319,-0.279819,
557.767,-4.74847,1.4409,-0.774936,-0.326234,0.2552,-0.281482,
557.771,-4.85119,1.29937,-0.817098,-0.321448,0.24655,-0.280607,
557.777,-4.68852,1.49072,-0.837484,-0.328679,0.258621,-0.277336,
557.785,-4.75994,1.38113,-0.814455,-0.323755,0.252792,-0.278733,
557.788,-4.87782,1.37162,-0.880581,-0.323406,0.249695,-0.282962,
557.796,-4.95364,1.12294,-0.802065,-0.317445,0.248971,-0.278074,
557.799,-4.86213,1.43421,-0.818486,-0.327623,0.250996,-0.282878,
557.806,-4.56473,1.35079,-0.806393,-0.3247,0.256051,-0.279912,
557.811,-4.61825,1.50238,-0.914911,-0.329784,0.25786,-0.278659,
557.814,-4.72533,1.25947,-0.83896,-0.320023,0.255482,-0.276948,
557.821,-4.97821,1.30778,-0.869326,-0.322885,0.249939,-0.278462,
557.83,-4.92557,1.32992,-0.867971,-0.322543,0.249228,-0.274985,
557.833,-4.72598,1.34142,-0.640882,-0.325027,0.253995,-0.278832,
557.84,-4.69215,1.54016,-0.909578,-0.330262,0.25372,-0.275174,
557.843,-4.72858,1.36752,-0.816602,-0.324875,0.256425,-0.284699,
557.851,-4.63584,1.47147,-0.768776,-0.326456,0.257399,-0.27794,
557.859,-4.47957,1.24386,-0.869559,-0.320019,0.257171,-0.281506,
557.862,-4.77325,1.41007,-0.815961,-0.324988,0.256115,-0.272792,
557.866,-4.65536,1.35973,-0.848451,-0.325911,0.257979,-0.278489,
557.873,-4.71745,1.42819,-0.829134,-0.32582,0.253895,-0.276928,
557.876,-4.94173,1.19713,-0.776032,-0.319214,0.247841,-0.283284,
557.884,-4.66037,1.23546,-0.736938,-0.322394,0.253158,-0.282378,
557.887,-4.66612,1.38687,-0.706363,-0.325629,0.253627,-0.277783,
557.894,-4.69439,1.56435,-0.808169,-0.328791,0.253837,-0.280705,
557.901,-4.77617,1.22691,-0.680004,-0.323653,0.252214,-0.282235,
557.904,-4.74343,1.24661,-0.72385,-0.319011,0.253933,-0.281629,
557.91,-4.75677,1.25478,-1.03494,-0.318667,0.254282,-0.277274,
557.913,-4.57433,1.51389,-0.798691,-0.328612,0.258099,-0.279726,
557.921,-4.60805,1.47651,-0.643768,-0.327132,0.25592,-0.283091,
557.928,-4.58894,1.22196,-0.769807,-0.319907,0.260109,-0.279145,
557.931,-4.61058,1.21385,-0.788659,-0.319845,0.257345,-0.27642,
557.939,-4.60641,1.31645,-0.875298,-0.324649,0.258183,-0.279752,
557.946,-4.95291,1.61085,-0.833081,-0.329983,0.249174,-0.280612,
557.95,-4.80054,1.26335,-0.82837,-0.319298,0.253756,-0.278615,
557.958,-4.47347,1.3117,-0.792914,-0.325122,0.258547,-0.283614,
557.962,-4.75064,1.29457,-0.826886,-0.322471,0.25575,-0.279539,
557.966,-4.59312,1.41815,-0.696248,-0.323514,0.256502,-0.276338,
557.974,-4.68279,1.36981,-0.751159,-0.324902,0.254772,-0.279674,
557.977,-4.57876,1.43873,-0.771932,-0.324059,0.255373,-0.280746,
557.984,-4.54761,1.52254,-0.762051,-0.326506,0.256855,-0.277721,
557.992,-4.86224,1.34308,-0.808556,-0.320967,0.24759,-0.280185,
557.995,-4.69519,1.48575,-0.741228,-0.327507,0.257224,-0.279004,
558,-4.73315,1.25509,-0.806682,-0.322635,0.254709,-0.278744,
558.003,-4.77033,1.3208,-0.681546,-0.320622,0.251702,-0.279165,
558.011,-4.71843,1.59512,-0.768983,-0.329063,0.25267,-0.28027,
558.018,-4.7339,1.27951,-0.888783,-0.321543,0.251484,-0.280994,
558.021,-4.88999,1.34745,-0.82586,-0.323705,0.250091,-0.278888,
558.029,-4.7634,1.37758,-0.77344,-0.32434,0.24921,-0.273624,
558.037,-4.62529,1.41998,-0.77372,-0.323802,0.253285,-0.278543,
558.04,-4.53428,1.39905,-0.816789,-0.324943,0.254847,-0.285627,
558.046,-4.7239,1.43235,-0.905469,-0.327223,0.251202,-0.274863,
558.049,-4.54286,1.3628,-0.801298,-0.324296,0.25774,-0.278198,
558.058,-4.49563,1.43778,-0.801258,-0.326329,0.259909,-0.282881,
558.065,-4.69713,1.35954,-0.88685,-0.326,0.25317,-0.27982,
558.068,-4.74501,1.33999,-0.945837,-0.322647,0.251836,-0.279888,
558.076,-4.70018,1.30699,-0.796895,-0.322452,0.255603,-0.28062,
558.079,-4.82877,1.37746,-0.746375,-0.323223,0.25173,-0.276535,
558.085,-4.59923,1.28276,-0.815597,-0.321072,0.255816,-0.275021,
558.092,-4.78435,1.23945,-0.856019,-0.320937,0.25442,-0.279939,
558.095,-4.89282,1.30304,-0.820566,-0.322745,0.250723,-0.282261,
558.103,-4.69619,1.39461,-0.85033,-0.326045,0.254481,-0.283466,
558.11,-4.60893,1.35157,-0.835823,-0.324424,0.256856,-0.280007,
558.113,-4.62094,1.29579,-0.815423,-0.32185,0.255341,-0.283107,
558.121,-4.62815,1.41561,-0.927185,-0.326794,0.25573,-0.278428,
558.124,-4.55689,1.42279,-0.820796,-0.326654,0.259036,-0.277143,
558.174,-4.48644,1.43686,-0.728141,-0.324786,0.2573,-0.280822,
558.178,-4.81249,1.32567,-0.791547,-0.321968,0.253409,-0.280207,
558.181,-4.65369,1.33914,-0.836987,-0.32182,0.256696,-0.278681,
558.189,-4.71186,1.54305,-0.9081,-0.328689,0.255203,-0.279483,
558.192,-4.6155,1.39039,-0.888922,-0.322251,0.256285,-0.280368,
558.199,-4.52921,1.39005,-0.883773,-0.326825,0.259456,-0.283464,
558.207,-4.42283,1.40497,-0.941519,-0.323522,0.261207,-0.280477,
558.21,-4.65747,1.43658,-0.905317,-0.324835,0.257283,-0.279112,
558.218,-4.70443,1.27652,-0.886703,-0.323923,0.252013,-0.277071,
558.222,-4.52749,1.30753,-0.950011,-0.320324,0.256112,-0.279993,
558.226,-4.7953,1.33226,-0.847631,-0.321176,0.250998,-0.278417,
558.235,-4.54881,1.50071,-0.784391,-0.32875,0.259476,-0.283964,
558.238,-4.74566,1.43582,-0.774477,-0.325408,0.252739,-0.279143,
558.244,-4.62022,1.38695,-0.730358,-0.325346,0.254858,-0.286845,
558.252,-4.78181,1.37845,-0.864019,-0.322896,0.253712,-0.281509,
558.255,-4.87519,1.39274,-0.893738,-0.324985,0.254175,-0.280356,
558.263,-4.75178,1.29215,-0.747409,-0.321407,0.255374,-0.282247,
558.266,-4.53613,1.48641,-0.604475,-0.328162,0.258038,-0.279869,
558.272,-4.68301,1.31196,-0.688154,-0.322983,0.255474,-0.282882,
558.28,-4.73843,1.38311,-0.849673,-0.323327,0.253882,-0.277186,
558.283,-4.53199,1.36512,-0.79216,-0.323777,0.259943,-0.276813,
558.29,-4.69915,1.26931,-0.87988,-0.320252,0.257229,-0.279725,
558.298,-4.57425,1.15519,-0.787203,-0.319029,0.259704,-0.28208,
558.301,-4.6602,1.33702,-0.903095,-0.322916,0.256954,-0.276749,
558.307,-4.88232,1.26764,-0.734933,-0.322978,0.252491,-0.276499,
558.31,-4.9994,1.44488,-0.875239,-0.326804,0.247531,-0.279966,
558.316,-4.66686,1.43478,-0.75266,-0.324962,0.254866,-0.278663,
558.325,-4.78757,1.39576,-0.871909,-0.324646,0.25526,-0.282386,
558.328,-4.77736,1.34941,-0.862726,-0.322901,0.255774,-0.279634,
558.335,-4.78096,1.29211,-0.707013,-0.32052,0.252573,-0.278313,
558.338,-4.68246,1.3501,-0.81691,-0.323068,0.255803,-0.27923,
558.346,-4.94411,1.25694,-0.892834,-0.321861,0.24969,-0.280064,
558.353,-4.787,1.32643,-0.77233,-0.322395,0.253023,-0.2772,
558.356,-4.5338,1.47059,-0.701641,-0.326687,0.257488,-0.2761,
558.363,-4.91407,1.43613,-0.790667,-0.324941,0.251118,-0.276794,
558.371,-4.55985,1.31604,-0.87039,-0.321135,0.259638,-0.278701,
558.374,-4.66282,1.4799,-0.807377,-0.327328,0.252724,-0.278128,
558.381,-4.72253,1.40404,-0.871676,-0.32022,0.25585,-0.279503,
558.384,-4.65168,1.49812,-0.703118,-0.32751,0.258295,-0.281847,
558.392,-4.35415,1.36739,-0.85851,-0.324084,0.263855,-0.278404,
558.397,-4.65879,1.29923,-0.828061,-0.321077,0.256062,-0.280032,
558.4,-4.71655,1.44159,-0.829683,-0.328454,0.255009,-0.277345,
558.407,-4.79309,1.2405,-0.840813,-0.318654,0.254084,-0.281257,
558.41,-4.77666,1.43003,-0.823083,-0.324775,0.253506,-0.279119,
558.416,-4.65641,1.33018,-0.851886,-0.324541,0.254768,-0.28029,
558.424,-5.0561,1.32119,-0.690803,-0.323566,0.247752,-0.278011,
558.427,-4.5009,1.40355,-0.859565,-0.326641,0.260396,-0.280347,
558.434,-4.6456,1.32727,-0.829133,-0.324613,0.256532,-0.27884,
558.441,-4.68269,1.4038,-0.857824,-0.32632,0.255402,-0.278086,
558.445,-4.75355,1.4245,-0.757372,-0.328042,0.254069,-0.277845,
558.45,-4.69799,1.44374,-0.941665,-0.325233,0.254751,-0.279217,
558.458,-4.71083,1.45833,-0.94417,-0.324907,0.253512,-0.281618,
558.461,-4.7383,1.35287,-0.888789,-0.322616,0.256821,-0.277977,
558.469,-4.75468,1.50551,-0.78211,-0.330082,0.254551,-0.277222,
558.472,-4.75189,1.56538,-0.946829,-0.327163,0.253841,-0.277249,
558.479,-4.50824,1.37916,-0.844544,-0.325093,0.259182,-0.276329,
558.486,-4.70333,1.52481,-0.907071,-0.329818,0.255076,-0.281646,
558.489,-4.72885,1.4024,-0.886195,-0.32326,0.255899,-0.279942,
558.496,-4.58025,1.35705,-0.907578,-0.323763,0.258153,-0.276062,
558.505,-4.8483,1.25948,-1.01477,-0.321629,0.250782,-0.28005,
558.508,-4.80016,1.35449,-0.837223,-0.325037,0.25353,-0.278027,
558.515,-4.72777,1.31995,-0.956089,-0.321815,0.256129,-0.282702,
