time,FX,FY,FZ,RX,RY,RZ,
1543.78,-6.36009,2.89826,0.439397,-0.3543,0.181051,-0.124853,
1543.79,-6.37005,3.00205,0.242208,-0.360091,0.181983,-0.126352,
1543.79,-6.47037,3.12297,0.193461,-0.360291,0.182318,-0.119955,
1543.8,-6.31401,3.02897,0.294713,-0.358378,0.182921,-0.121018,
1543.8,-6.34447,3.1591,0.390444,-0.360655,0.184356,-0.123739,
1543.81,-6.44973,2.81584,0.313592,-0.352006,0.184457,-0.125348,
1543.81,-6.58694,3.10098,0.269516,-0.361616,0.177598,-0.123329,
1543.82,-6.32098,2.93546,0.345098,-0.354387,0.1832,-0.12324,
1543.82,-6.5606,2.98704,0.294418,-0.359322,0.178543,-0.126102,
1543.83,-6.5349,3.07777,0.242681,-0.360828,0.181019,-0.123816,
1543.84,-6.5742,3.09058,0.244616,-0.362235,0.179639,-0.122175,
1543.84,-6.78734,2.91496,0.19592,-0.355906,0.175249,-0.120331,
1543.85,-6.46409,3.31009,0.250059,-0.365134,0.181138,-0.123722,
1543.85,-6.61294,2.98555,0.318193,-0.356789,0.174863,-0.120877,
1543.86,-6.54214,3.13607,0.137852,-0.363559,0.179209,-0.125456,
1543.86,-6.47537,3.18881,0.0680556,-0.364201,0.181451,-0.124573,
1543.87,-6.37539,3.05096,0.283547,-0.357705,0.184307,-0.125283,
1543.88,-6.33436,2.96769,0.175838,-0.356058,0.184993,-0.123663,
1543.88,-6.47173,3.09821,0.0750507,-0.361467,0.177284,-0.128694,
1543.89,-6.35964,3.15286,0.14146,-0.360965,0.184783,-0.124409,
1543.89,-6.31568,3.24352,0.190395,-0.364237,0.185178,-0.122933,
1543.9,-6.35764,3.04463,0.230542,-0.357103,0.183275,-0.123904,
1543.9,-6.50021,2.82552,0.37703,-0.350532,0.181477,-0.122024,
1543.91,-6.38656,2.87449,0.225496,-0.354159,0.184634,-0.126982,
1543.91,-6.45373,3.0826,0.280605,-0.360232,0.185711,-0.125003,
1543.92,-6.47853,2.93697,0.177145,-0.356304,0.18243,-0.129264,
1543.92,-6.21365,3.09136,0.125629,-0.360673,0.185609,-0.128179,
1543.93,-6.11544,3.06789,0.223974,-0.358467,0.188447,-0.125409,
1543.93,-6.49652,2.98404,0.2638,-0.356672,0.182869,-0.125514,
1543.94,-6.50915,3.1364,0.0531697,-0.361287,0.181366,-0.124708,
1543.95,-6.4484,2.99299,0.207781,-0.360586,0.180161,-0.12455,
1543.95,-6.44394,2.92669,0.216777,-0.355828,0.183027,-0.123946,
1543.96,-6.32241,3.06118,0.19733,-0.357283,0.18106,-0.125223,
1543.97,-6.3146,3.03352,0.416513,-0.358454,0.184311,-0.123997,
1543.97,-6.39853,2.9714,0.246285,-0.359043,0.182052,-0.125215,
1543.98,-6.32091,3.13305,0.412731,-0.362317,0.186212,-0.125239,
1543.98,-6.32554,3.06846,0.2991,-0.360381,0.185418,-0.12697,
1543.99,-6.44929,2.86764,0.217653,-0.35474,0.183716,-0.123243,
1543.99,-6.49351,3.10652,0.112566,-0.361906,0.179979,-0.120884,
1544,-6.51713,3.17381,0.106151,-0.36104,0.17856,-0.123409,
1544,-6.29701,3.04278,0.136975,-0.357561,0.18713,-0.125257,
1544.01,-6.39945,2.95791,0.117381,-0.356361,0.183799,-0.125897,
1544.01,-6.4032,2.85405,0.0378809,-0.355151,0.181633,-0.127363,
1544.02,-6.36846,3.14082,0.207126,-0.362593,0.18619,-0.122535,
1544.02,-6.45422,2.95717,0.0498475,-0.355757,0.179263,-0.122758,
1544.03,-6.50885,3.25277,0.0995246,-0.363397,0.176128,-0.12553,
1544.04,-6.60692,3.19203,0.122584,-0.362443,0.176875,-0.119641,
1544.04,-6.67063,3.14351,0.273431,-0.359324,0.177261,-0.123044,
1544.05,-6.48347,2.82046,0.180922,-0.352235,0.18215,-0.121414,
1544.06,-6.73661,3.07646,0.164936,-0.359779,0.176247,-0.123983,
1544.06,-6.46112,3.17697,0.239734,-0.364535,0.181566,-0.127158,
1544.07,-6.64772,3.11495,0.293863,-0.360822,0.177945,-0.122615,
1544.07,-6.34989,3.02542,0.0507137,-0.358205,0.186979,-0.125577,
1544.08,-6.50401,3.01329,0.0892406,-0.356561,0.180485,-0.128926,
1544.13,-6.51154,3.13152,0.0725236,-0.363054,0.180408,-0.124975,
1544.13,-6.44928,3.07127,0.0990853,-0.359138,0.180005,-0.124624,
1544.14,-6.38445,3.09729,0.189017,-0.358839,0.182178,-0.124277,
1544.14,-6.52042,2.89864,0.264843,-0.356913,0.179012,-0.123328,
1544.15,-6.54668,3.1566,0.291092,-0.362113,0.181862,-0.126018,
1544.15,-6.51033,3.18268,0.199431,-0.362579,0.181501,-0.12456,
1544.16,-6.63014,3.05243,0.282132,-0.359251,0.17753,-0.123726,
1544.17,-6.56321,3.13757,0.125137,-0.360802,0.174731,-0.126239,
1544.17,-6.42689,2.97131,0.243244,-0.357048,0.181355,-0.124535,
1544.18,-6.45264,3.12622,0.220296,-0.35941,0.178749,-0.12146,
1544.18,-6.23618,3.09555,0.232639,-0.362001,0.186714,-0.12493,
1544.19,-6.43546,3.11658,0.227606,-0.358409,0.182445,-0.11943,
1544.19,-6.61809,3.00412,0.152651,-0.356779,0.179327,-0.1281,
1544.2,-6.43753,2.9995,0.101811,-0.357899,0.180321,-0.122883,
1544.2,-6.52811,3.12747,0.205138,-0.36045,0.178999,-0.12099,
1544.21,-6.30297,3.08089,0.140867,-0.358647,0.185066,-0.123665,
1544.21,-6.47968,3.13429,0.109414,-0.363153,0.182437,-0.123678,
1544.22,-6.33906,3.06939,0.209768,-0.358824,0.182276,-0.12471,
1544.23,-6.29997,3.02893,0.135115,-0.35904,0.185934,-0.125339,
1544.23,-6.55235,3.15052,0.185439,-0.361706,0.178859,-0.126193,
1544.24,-6.44555,2.95586,0.204488,-0.356934,0.181226,-0.124895,
1544.24,-6.48011,3.20059,0.294978,-0.361749,0.178953,-0.127047,
1544.25,-6.32468,2.99751,0.157557,-0.358905,0.184038,-0.121011,
1544.26,-6.72378,2.94945,0.0330498,-0.357135,0.177229,-0.129775,
1544.26,-6.4803,2.98688,0.120627,-0.356397,0.179973,-0.122169,
1544.26,-6.46755,3.11185,0.240718,-0.358959,0.177303,-0.128693,
1544.27,-6.5081,3.10946,0.336727,-0.358696,0.179587,-0.123448,
1544.27,-6.3711,3.05093,0.260317,-0.355433,0.182403,-0.125252,
1544.28,-6.55289,2.95432,0.168686,-0.357547,0.178144,-0.122119,
