time,x,y,z,r,p,y,
2795.11,-0.329213,0.0431252,0.0155043,-0.000118045,-3.14152,-0.000103587,
2795.11,-0.329191,0.0430883,0.0155072,1.27127e-05,-3.14154,2.20042e-05,
2795.12,-0.329192,0.0430894,0.0154993,4.33745e-05,-3.14158,1.86983e-05,
2795.13,-0.329193,0.0431051,0.01549,-0.000113674,-3.14157,3.89788e-05,
2795.13,-0.329194,0.0430948,0.0154992,-7.3993e-05,-3.14157,-3.25643e-05,
2795.14,-0.329173,0.0431028,0.0154912,0.000137054,3.14156,-2.32425e-05,
2795.14,-0.329187,0.0431152,0.015502,-1.66131e-05,-3.14159,1.2549e-05,
2795.15,-0.329156,0.0430736,0.0154918,2.26435e-05,3.14152,-8.0985e-05,
2795.15,-0.329164,0.0431022,0.0154861,7.35818e-05,3.14153,-9.8584e-05,
2795.16,-0.329194,0.0431014,0.0154989,-7.57656e-06,-3.14159,6.15442e-06,
2795.16,-0.3292,0.0431211,0.0155038,-0.000116918,-3.14155,1.21254e-05,
2795.17,-0.329167,0.0430779,0.0154819,-7.41425e-05,3.14153,-8.81079e-05,
2795.17,-0.32917,0.0431055,0.0154974,5.88101e-05,3.14158,6.53151e-05,
2795.18,-0.329178,0.0431013,0.0155021,5.31228e-05,3.14156,7.10404e-05,
2795.18,-0.329194,0.0430818,0.0155065,9.5314e-06,-3.14156,3.77608e-05,
2795.19,-0.329176,0.0430788,0.0154913,-1.11348e-05,3.14153,-6.39053e-06,
2795.2,-0.329195,0.0430974,0.0154998,-9.61811e-07,-3.14159,3.90787e-05,
2795.2,-0.329171,0.0430882,0.0154986,4.63644e-05,3.14158,-2.43936e-06,
2795.21,-0.329187,0.0430932,0.0155019,-3.13101e-05,-3.14157,-1.82706e-05,
2795.21,-0.329173,0.0430887,0.0154922,5.0166e-05,3.14157,-4.37994e-05,
2795.22,-0.329178,0.0430891,0.0154995,-2.45972e-05,3.14157,-2.02503e-05,
2795.22,-0.329181,0.0430894,0.0154959,6.06716e-05,3.14159,-3.53012e-05,
2795.23,-0.329179,0.0430995,0.0154876,5.89422e-05,3.14158,-2.48248e-05,
2795.24,-0.32921,0.043102,0.0155065,-3.53618e-05,-3.14155,-2.02833e-05,
2795.24,-0.329194,0.043085,0.0154868,-6.21005e-05,3.14156,-2.18379e-05,
2795.25,-0.329191,0.0430818,0.0155056,3.61281e-05,-3.14156,-4.33999e-05,
2795.26,-0.329176,0.0430854,0.015485,4.13288e-05,3.14155,-0.000108201,
2795.26,-0.329199,0.0431043,0.0155092,-1.49498e-05,-3.14155,-5.35003e-05,
2795.26,-0.329193,0.0431023,0.0154953,1.87059e-05,-3.14159,1.81733e-05,
2795.27,-0.329194,0.0431003,0.0154966,1.04214e-05,3.14159,3.77351e-05,
2795.27,-0.329174,0.0430987,0.0154944,5.91739e-05,3.14159,-6.43878e-05,
2795.28,-0.329203,0.0431163,0.0155,-3.3596e-05,-3.14156,-5.11454e-05,
2795.29,-0.329166,0.0430857,0.0154765,1.50941e-05,3.14149,-8.23338e-05,
2795.29,-0.329207,0.0431125,0.0155045,-4.05061e-05,-3.14155,-1.67991e-05,
2795.3,-0.329207,0.0431181,0.0155047,-4.04669e-05,-3.14155,-3.8856e-05,
2795.3,-0.329196,0.0430971,0.0154928,5.55193e-05,3.14158,-2.42739e-05,
2795.31,-0.329208,0.043126,0.0155126,6.15591e-05,-3.14155,-0.000149925,
2795.31,-0.329227,0.0431286,0.0155174,-0.000126265,-3.14145,-0.000116918,
2795.32,-0.329164,0.0431019,0.0154786,0.000114349,3.1415,2.80926e-05,
2795.33,-0.329179,0.0430911,0.0154928,-0.000121276,3.14153,2.45102e-05,
2795.33,-0.329199,0.0431021,0.0155065,-4.09882e-05,-3.14153,-5.19997e-05,
2795.34,-0.329207,0.0431036,0.0155055,-6.07495e-05,-3.14155,-1.33602e-05,
2795.35,-0.3292,0.0430976,0.0155065,4.16254e-05,-3.14156,4.90492e-05,
2795.35,-0.329204,0.0431126,0.0154998,-3.30648e-05,-3.14158,-1.08068e-05,
2795.35,-0.329203,0.0430904,0.0154989,3.20007e-05,-3.14157,5.63612e-05,
2795.36,-0.329174,0.0430777,0.015486,-7.94033e-05,3.14157,-0.000101653,
2795.36,-0.329178,0.0430914,0.0154872,9.26853e-05,3.14157,-1.42773e-05,
2795.37,-0.329214,0.0431094,0.015516,4.44189e-05,-3.14148,-8.01376e-05,
2795.38,-0.329171,0.0430968,0.0154948,2.64247e-05,3.14153,-2.31767e-05,
2795.38,-0.329172,0.043094,0.015496,0.000132484,3.14159,-4.04014e-05,
2795.39,-0.32918,0.0431063,0.0154962,0.000104743,3.14159,9.73745e-06,
2795.39,-0.329177,0.0430854,0.0154923,1.34602e-05,3.14155,-3.60502e-06,
2795.4,-0.329184,0.0430944,0.0155063,-0.000118561,-3.14158,4.11882e-05,
2795.4,-0.329176,0.0430935,0.0154913,9.28925e-05,3.14157,-5.63097e-05,
2795.41,-0.329209,0.0431068,0.0155138,-2.95439e-05,-3.14152,4.69987e-05,
2795.42,-0.329184,0.0431106,0.0154854,0.000129355,3.14155,4.16652e-05,
2795.42,-0.329187,0.0431055,0.015492,5.89722e-05,3.14159,2.3669e-05,
2795.43,-0.32918,0.0430976,0.015509,7.89782e-06,3.14158,-5.32926e-05,
2795.44,-0.329209,0.0431049,0.0154994,3.22358e-05,-3.14153,2.65233e-05,
2795.44,-0.329199,0.0431061,0.0154947,-1.07297e-05,3.14159,9.25137e-05,
2795.45,-0.32923,0.0431124,0.0155232,4.33349e-05,-3.1415,-0.000136955,
2795.45,-0.329185,0.0431015,0.0155114,-6.92149e-07,-3.14157,-6.61785e-05,
2795.45,-0.329172,0.043103,0.0154803,8.66946e-05,3.14155,-5.40986e-05,
2795.46,-0.329194,0.0431013,0.0155098,-7.63503e-06,-3.14156,-1.31303e-05,
2795.47,-0.329162,0.0430928,0.0154781,-5.53607e-05,3.14147,-3.09312e-05,
2795.47,-0.329173,0.0430814,0.0154895,-3.89421e-05,3.14154,-3.21182e-05,
2795.48,-0.329165,0.0431039,0.0154827,7.3273e-05,3.14152,-1.06595e-05,
2795.48,-0.329209,0.0431239,0.0155076,-5.89089e-05,-3.14151,-7.71444e-05,
2795.49,-0.329166,0.0430859,0.0154861,7.99931e-06,3.14156,-3.0181e-05,
2795.49,-0.329202,0.043097,0.0155066,5.78328e-05,-3.14149,3.45021e-05,
