1.96e-06,0,0,0,0,0,0,
0.00131015,0,0,0,0,0,0,
0.00259849,0,0,0,0,0,0,
0.00386348,0,0,0,0,0,0,
0.00512603,0,0,0,0,0,0,
0.0063875,0,0,0,0,0,0,
0.00765957,0,0,0,0,0,0,
0.00895235,0,0,0,0,0,0,
0.0102267,0,0,0,0,0,0,
0.011515,0,0,0,0,0,0,
0.0128113,0,0,0,0,0,0,
0.0140895,0,0,0,0,0,0,
0.0153957,0,0,0,0,0,0,
0.0167668,0,0,0,0,0,0,
0.0180522,0,0,0,0,0,0,
0.0193565,0,0,0,0,0,0,
0.0206954,0,0,0,0,0,0,
0.0219858,0,0,0,0,0,0,
0.0232942,0,0,0,0,0,0,
0.0245739,0,0,0,0,0,0,
0.0258604,0,0,0,0,0,0,
0.0271309,0,0,0,0,0,0,
0.028416,0,0,0,0,0,0,
0.0296854,0,0,0,0,0,0,
0.0309701,0,0,0,0,0,0,
0.0322308,0,0,0,0,0,0,
0.0334899,0,0,0,0,0,0,
0.0347365,0,0,0,0,0,0,
0.0361486,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
0.0374146,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
0.0386793,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
0.0399518,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
0.0412068,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
0.042468,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
0.0437251,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
0.0449803,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
0.0462409,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
0.0475081,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
0.0487336,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
0.0500136,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
0.0512865,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
0.0525415,0.960174,1.54704,1.30984,1.06241,1.51376,0.853871,
