time,x,y,z,r,p,y,
21.9757,-0.329179,0.0430793,0.00549834,-1.10333e-05,-3.14158,6.76158e-06,
21.9789,-0.32917,0.0430897,0.0054976,1.40465e-05,3.14157,3.61847e-05,
21.985,-0.329211,0.0431121,0.00550652,-7.34676e-05,-3.14154,-2.35442e-05,
21.9903,-0.329205,0.0430872,0.00551354,0.000122167,-3.14152,-4.35744e-05,
21.9934,-0.32917,0.043078,0.00548537,-0.000181118,3.14153,-9.47564e-05,
21.9994,-0.329214,0.0431096,0.00551812,-4.02542e-05,-3.14148,-7.40473e-05,
22.0048,-0.329166,0.0430819,0.00550712,-8.94377e-06,3.14156,4.71212e-05,
22.0079,-0.329228,0.0431222,0.00551631,4.58193e-06,-3.14148,-9.77233e-05,
22.014,-0.329171,0.0430994,0.00551089,1.43014e-05,3.14158,5.07548e-05,
22.017,-0.329188,0.043101,0.00550777,1.64118e-05,3.14159,0.000108671,
22.0233,-0.329206,0.0430885,0.0055042,0.000155205,-3.14154,-4.18246e-05,
22.0285,-0.329232,0.0431206,0.00553007,-3.37885e-05,-3.14148,-0.000149015,
22.0317,-0.329186,0.0430993,0.00550409,8.78349e-05,3.14159,-1.7511e-05,
22.0379,-0.329197,0.0431046,0.00552187,-5.19515e-05,-3.14158,-0.000110604,
22.044,-0.329183,0.0430784,0.00551251,0.000128707,-3.14157,6.15147e-06,
22.0472,-0.329195,0.0430867,0.00549853,-2.92738e-05,-3.14157,4.28146e-05,
22.0534,-0.329177,0.0430891,0.00550468,-7.42406e-05,-3.14159,2.21712e-05,
22.0594,-0.329188,0.0430895,0.00550789,4.48571e-05,-3.14159,-3.1572e-05,
22.0625,-0.329187,0.0431108,0.00550022,-0.00012111,-3.14159,-8.61732e-05,
22.0679,-0.329199,0.0430955,0.00550694,-8.67741e-05,-3.14153,-1.0969e-05,
22.0709,-0.329203,0.0430929,0.00551833,3.72212e-05,-3.14152,5.46583e-06,
22.077,-0.329211,0.0431053,0.0055187,-7.99897e-05,-3.14149,-8.02643e-05,
22.0832,-0.329193,0.0430995,0.00550363,6.70202e-05,3.14158,-1.52971e-05,
22.0863,-0.329195,0.0431137,0.00550451,-6.74623e-05,-3.14156,4.89727e-07,
22.0945,-0.329174,0.0430925,0.00549346,0.000117676,3.14156,-5.02209e-05,
22.0992,-0.329229,0.0431089,0.00550721,6.80689e-05,-3.14151,-2.5075e-05,
22.1025,-0.32918,0.0430901,0.00549123,-1.18906e-05,3.14155,-3.44252e-05,
22.1092,-0.329167,0.0430859,0.00551525,6.82623e-05,-3.14158,-6.37333e-05,
