1.927e-06,0,0,0,0,0,0,
0.00131807,0,0,0,0,0,0,
0.0026108,0,0,0,0,0,0,
0.00387865,0,0,0,0,0,0,
0.00515535,0,0,0,0,0,0,
0.00646225,0,0,0,0,0,0,
0.00780118,0,0,0,0,0,0,
0.0090785,0,0,0,0,0,0,
0.0103695,1.50082,1.46587,0.846964,0.953915,1.2985,1.06118,
0.0116333,1.50082,1.46587,0.846964,0.953915,1.2985,1.06118,
0.0128918,1.50082,1.46587,0.846964,0.953915,1.2985,1.06118,
0.0141605,1.50082,1.46587,0.846964,0.953915,1.2985,1.06118,
0.0154522,1.50082,1.46587,0.846964,0.953915,1.2985,1.06118,
0.0167125,1.50062,1.46576,0.847119,0.95388,1.2983,1.0612,
0.0179714,1.50062,1.46576,0.847119,0.95388,1.2983,1.0612,
0.019231,1.50062,1.46576,0.847119,0.95388,1.2983,1.0612,
0.0204899,1.50062,1.46576,0.847119,0.95388,1.2983,1.0612,
0.0217513,1.50062,1.46576,0.847119,0.95388,1.2983,1.0612,
0.0230092,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0242682,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0254951,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0267624,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0280516,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0293172,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0306065,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0318682,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0331382,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0344345,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0357091,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0369761,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0382668,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0394948,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
0.0407533,1.50068,1.46574,0.846896,0.95391,1.29843,1.06117,
