1.927e-06,0,0,0,0,0,0,
0.00131807,0,0,0,0,0,0,
0.0026108,0,0,0,0,0,0,
0.00387865,0,0,0,0,0,0,
0.00515535,0,0,0,0,0,0,
0.00646225,0,0,0,0,0,0,
0.00780118,0,0,0,0,0,0,
0.0090785,0,0,0,0,0,0,
0.0103695,0,0,0,0,0,0,
0.0116333,0,0,0,0,0,0,
0.0128918,0,0,0,0,0,0,
0.0141605,0,0,0,0,0,0,
0.0154522,0,0,0,0,0,0,
0.0167125,0,0,0,0,0,0,
0.0179714,0,0,0,0,0,0,
0.019231,0,0,0,0,0,0,
0.0204899,0,0,0,0,0,0,
0.0217513,0,0,0,0,0,0,
0.0230092,0,0,0,0,0,0,
0.0242682,0,0,0,0,0,0,
0.0254951,0,0,0,0,0,0,
0.0267624,0,0,0,0,0,0,
0.0280516,0,0,0,0,0,0,
0.0293172,0,0,0,0,0,0,
0.0306065,0,0,0,0,0,0,
0.0318682,0,0,0,0,0,0,
0.0331382,0,0,0,0,0,0,
0.0344345,0,0,0,0,0,0,
0.0357091,0,0,0,0,0,0,
0.0369761,0,0,0,0,0,0,
0.0382668,0,0,0,0,0,0,
0.0394948,0,0,0,0,0,0,
0.0407533,0,0,0,0,0,0,
0.0420194,0,0,0,0,0,0,
0.043313,0,0,0,0,0,0,
0.0445719,0,0,0,0,0,0,
0.0458302,0,0,0,0,0,0,
0.0470883,0,0,0,0,0,0,
0.0483468,0,0,0,0,0,0,
0.0496066,0,0,0,0,0,0,
0.050865,0,0,0,0,0,0,
0.0521231,0,0,0,0,0,0,
0.0533815,0,0,0,0,0,0,
0.0546397,0,0,0,0,0,0,
0.055898,0,0,0,0,0,0,
0.0571564,0,0,0,0,0,0,
0.0584159,0,0,0,0,0,0,
0.0596779,0,0,0,0,0,0,
0.0609374,0,0,0,0,0,0,
0.0622039,0,0,0,0,0,0,
0.0634961,0,0,0,0,0,0,
0.0647547,0,0,0,0,0,0,
0.0660143,0,0,0,0,0,0,
0.0672726,0,0,0,0,0,0,
0.0684959,0,0,0,0,0,0,
0.0697544,0,0,0,0,0,0,
0.0710127,0,0,0,0,0,0,
