time,FX,FY,FZ,RX,RY,RZ,
12.3341,-0.762601,0.538452,-5.49705,-0.0347391,-0.141683,-0.0504822,
12.3373,-0.769422,0.469885,-5.5315,-0.0313468,-0.141779,-0.0522979,
12.3445,-0.79758,0.796569,-5.4328,-0.0403897,-0.142363,-0.0519462,
12.3475,-0.736807,0.477591,-5.52233,-0.0335801,-0.140847,-0.0497855,
12.3545,-0.769778,0.550446,-5.57108,-0.0348638,-0.142234,-0.0513099,
12.3624,-0.606204,0.62716,-5.50871,-0.0360022,-0.134376,-0.0530167,
12.3655,-0.7851,0.794528,-5.49532,-0.0434998,-0.145296,-0.0517443,
12.3716,-0.81,0.786432,-5.57539,-0.0405491,-0.143157,-0.0525009,
12.3747,-0.767551,0.607806,-5.49616,-0.0378315,-0.141154,-0.0503077,
12.3821,-0.75134,0.802553,-5.42381,-0.0418623,-0.141082,-0.0490191,
12.3874,-0.60326,0.612719,-5.46319,-0.0364871,-0.137151,-0.0533229,
12.3905,-0.760509,0.855744,-5.65958,-0.0448306,-0.139835,-0.0519738,
12.3984,-0.854899,0.573439,-5.50366,-0.0377487,-0.142146,-0.0512143,
12.4055,-0.591548,0.724353,-5.51942,-0.0400615,-0.137254,-0.0465517,
12.4086,-0.774108,0.857441,-5.56141,-0.0420479,-0.144249,-0.0543693,
12.4149,-0.706958,0.689766,-5.6835,-0.0379672,-0.138917,-0.0492157,
12.4229,-0.642558,0.635973,-5.62746,-0.035664,-0.138703,-0.0514218,
12.4262,-0.685469,0.832206,-5.63518,-0.0439743,-0.140302,-0.0526943,
12.4344,-0.593803,0.811264,-5.58272,-0.0424447,-0.137754,-0.0533448,
12.4374,-0.642331,0.610801,-5.59905,-0.0360567,-0.138918,-0.0544788,
12.4445,-0.503731,0.811287,-5.75392,-0.0398713,-0.135215,-0.052363,
12.4524,-0.9065,0.583582,-5.60895,-0.0364834,-0.143832,-0.0527044,
12.4555,-0.846896,0.610785,-5.49208,-0.035338,-0.143531,-0.057341,
12.4616,-0.642337,0.582006,-5.52761,-0.0362832,-0.141938,-0.0529376,
12.4647,-0.749173,0.764935,-5.5196,-0.0388834,-0.141702,-0.0510062,
12.4719,-0.820968,0.777608,-5.5297,-0.0393092,-0.144983,-0.0521879,
12.479,-0.742393,0.795536,-5.68587,-0.0415766,-0.142289,-0.0484131,
12.482,-0.907339,0.487328,-5.52507,-0.0332737,-0.146751,-0.0531243,
12.4899,-0.652453,0.853741,-5.63144,-0.0428465,-0.141145,-0.0502199,
12.497,-0.91988,0.575966,-5.56244,-0.0364023,-0.143026,-0.054211,
12.5001,-0.621284,0.714701,-5.69896,-0.0378216,-0.139668,-0.0508391,
12.5072,-1.00737,0.719146,-5.61858,-0.0404947,-0.149297,-0.0530838,
12.5103,-0.73156,0.888651,-5.55546,-0.0429271,-0.14115,-0.052891,
12.5166,-0.80707,0.818531,-5.70952,-0.0416239,-0.144436,-0.0505943,
12.525,-0.799556,0.686671,-5.61018,-0.0400736,-0.14149,-0.0515785,
12.5282,-0.431232,0.71748,-5.54109,-0.0402139,-0.134674,-0.0518116,
12.5328,-0.50031,0.682494,-5.71053,-0.0401839,-0.135088,-0.0508501,
12.54,-0.789572,0.67224,-5.87472,-0.0384811,-0.141367,-0.0531615,
12.5431,-0.681345,0.773313,-5.70548,-0.0410056,-0.138206,-0.0570942,
12.5502,-0.477529,0.643674,-5.57852,-0.0386883,-0.133437,-0.051864,
12.5583,-0.834411,0.718663,-5.61493,-0.0409163,-0.14129,-0.0517017,
12.5614,-0.537716,0.688455,-5.67812,-0.0386928,-0.137859,-0.0485766,
12.5657,-0.792703,0.60137,-5.73008,-0.0379662,-0.145015,-0.0528117,
12.5739,-0.656218,0.572991,-5.51722,-0.0381006,-0.137267,-0.0514,
12.5769,-0.732675,0.83833,-5.67484,-0.041141,-0.143859,-0.0492989,
12.584,-0.828197,0.664615,-5.56359,-0.0361852,-0.14446,-0.050616,
12.5871,-0.856161,0.818228,-5.53082,-0.0432367,-0.144421,-0.0535082,
12.5942,-0.627397,0.798868,-5.50842,-0.0401199,-0.138852,-0.0490073,
12.6023,-0.871558,0.681081,-5.55836,-0.0388737,-0.143165,-0.0492498,
12.6055,-0.856064,0.637922,-5.54845,-0.0387436,-0.143459,-0.0501232,
12.6089,-0.889179,0.625734,-5.58578,-0.0368847,-0.143451,-0.0503656,
12.6162,-0.62633,0.568193,-5.66065,-0.034494,-0.138339,-0.0482699,
12.6193,-0.645859,0.749092,-5.60362,-0.0395887,-0.137096,-0.0509491,
12.6265,-0.829993,0.569421,-5.42266,-0.0338087,-0.143524,-0.0547775,
12.6296,-0.775398,0.592082,-5.61104,-0.0360311,-0.142845,-0.0499897,
12.6367,-0.960972,0.781385,-5.5092,-0.0408352,-0.148626,-0.0467594,
12.6448,-0.488504,0.573723,-5.59686,-0.0373137,-0.136939,-0.0507138,
12.6479,-0.900968,0.735326,-5.46519,-0.0404535,-0.146143,-0.0483566,
12.6553,-0.752658,0.804883,-5.58616,-0.0415657,-0.140059,-0.0505284,
12.6625,-0.526767,0.788027,-5.42086,-0.0418086,-0.137467,-0.0502075,
12.6655,-0.662389,0.473475,-5.52777,-0.0334741,-0.139602,-0.049281,
12.6734,-0.625931,0.727659,-5.4509,-0.0391653,-0.138662,-0.0495131,
12.6765,-0.658768,0.637143,-5.50503,-0.0402371,-0.139232,-0.0477427,
12.6826,-0.55762,0.619123,-5.43606,-0.0363201,-0.136199,-0.0542618,
12.6907,-0.600756,0.614697,-5.46322,-0.0388539,-0.13723,-0.0514115,
12.6939,-0.848477,0.555709,-5.40616,-0.0360719,-0.144686,-0.0542491,
12.6982,-0.557854,0.503404,-5.46611,-0.033134,-0.135623,-0.0511196,
12.7063,-1.0358,0.737234,-5.52239,-0.0417842,-0.150724,-0.0519142,
12.7094,-0.738929,0.698054,-5.48734,-0.0390855,-0.139664,-0.0489163,
12.7165,-0.524024,0.71653,-5.51259,-0.0402689,-0.136188,-0.0474772,
12.7196,-0.852622,0.611942,-5.60313,-0.0366752,-0.143452,-0.0525388,
12.7256,-0.680695,0.591193,-5.57794,-0.0376122,-0.140884,-0.0482651,
12.7338,-0.811095,0.637284,-5.58182,-0.037826,-0.142902,-0.0512118,
12.7369,-0.891582,0.612902,-5.4813,-0.0379428,-0.145567,-0.0538421,
12.7412,-0.716144,0.718412,-5.6917,-0.0389569,-0.141519,-0.0516119,
12.7458,-0.726368,0.684254,-5.55561,-0.0382008,-0.13944,-0.0504871,
12.749,-0.751376,0.570029,-5.62986,-0.0352677,-0.139339,-0.0498559,
12.756,-0.709168,0.703831,-5.4761,-0.0397208,-0.138884,-0.0480389,
12.7631,-0.586417,0.614612,-5.51613,-0.0363049,-0.136335,-0.0473302,
12.7662,-0.630975,0.727093,-5.65893,-0.0405033,-0.140177,-0.0493235,
12.7743,-0.768573,0.695172,-5.69715,-0.0391982,-0.142214,-0.0480315,
12.7774,-0.971917,0.643473,-5.62913,-0.0397397,-0.145869,-0.0497238,
12.7846,-0.677898,0.547803,-5.42955,-0.035068,-0.139106,-0.0474905,
12.7902,-0.620978,0.705499,-5.49917,-0.0385185,-0.138887,-0.0521922,
12.7933,-0.829538,0.657987,-5.56889,-0.036684,-0.14429,-0.0498781,
12.8014,-0.971432,0.599009,-5.49112,-0.0372207,-0.148537,-0.0509406,
12.8076,-0.973485,0.617135,-5.55096,-0.0363548,-0.144675,-0.0524283,
12.8107,-0.877897,0.776706,-5.47119,-0.0431695,-0.142786,-0.0505087,
12.8188,-0.641962,0.656803,-5.49739,-0.0374362,-0.139613,-0.0491874,
12.826,-0.846594,0.741716,-5.52973,-0.0406901,-0.141634,-0.0520535,
12.8291,-0.524691,0.837659,-5.52907,-0.0439118,-0.136476,-0.0483916,
12.8367,-0.623792,0.520949,-5.44467,-0.0358829,-0.137934,-0.0515712,
12.8439,-0.753469,0.73996,-5.60657,-0.0392477,-0.139247,-0.0514805,
12.847,-0.691487,0.750669,-5.52962,-0.039007,-0.141375,-0.0504995,
12.8541,-0.609179,0.738079,-5.56109,-0.0396396,-0.139061,-0.0487122,
12.8572,-0.687817,0.607255,-5.48014,-0.0361118,-0.142784,-0.0465095,
12.8644,-0.749819,0.535999,-5.5651,-0.0368713,-0.142836,-0.050542,
12.8724,-0.772631,0.593455,-5.59021,-0.0353108,-0.140354,-0.0498075,
12.8756,-0.79704,0.70064,-5.55014,-0.0382584,-0.140512,-0.0469978,
12.8801,-0.658771,0.742716,-5.51774,-0.0402375,-0.13818,-0.0495849,
12.8873,-1.06232,0.764152,-5.54814,-0.0416493,-0.150027,-0.0516488,
12.8904,-0.667042,0.622821,-5.57273,-0.036032,-0.139656,-0.0469873,
12.8976,-0.663197,0.475729,-5.72971,-0.03247,-0.138355,-0.0539182,
12.9007,-0.860754,0.564454,-5.66132,-0.0368193,-0.144701,-0.0485341,
12.9079,-0.836802,0.661871,-5.59447,-0.0408371,-0.141603,-0.0507564,
12.9159,-0.52917,0.838113,-5.61266,-0.0426942,-0.134081,-0.053124,
12.919,-0.756569,0.497213,-5.62214,-0.0357037,-0.143711,-0.0512027,
12.9236,-0.766922,0.952929,-5.66787,-0.0470348,-0.140905,-0.0525585,
12.9307,-0.670439,0.590199,-5.62948,-0.0370274,-0.139674,-0.0490872,
12.9339,-0.851158,0.673444,-5.62221,-0.0396174,-0.140806,-0.052626,
12.9411,-0.851158,0.673444,-5.62221,-0.0396174,-0.140806,-0.052626,
12.9492,-0.773321,0.61891,-5.59145,-0.0387124,-0.143753,-0.0508493,
12.9523,-0.762121,0.567969,-5.62792,-0.0359552,-0.138508,-0.0570256,
12.9595,-0.749888,0.645671,-5.67187,-0.0365192,-0.141948,-0.0520542,
12.9625,-0.618501,0.627076,-5.5715,-0.0344205,-0.138043,-0.0557938,
12.9678,-0.787334,0.560715,-5.63485,-0.0350426,-0.13911,-0.0516393,
12.9759,-0.644307,0.570362,-5.60428,-0.0347746,-0.137493,-0.0474419,
12.979,-0.685492,0.80558,-5.53339,-0.0421331,-0.142628,-0.0513029,
12.9851,-0.850294,0.593969,-5.57712,-0.0354768,-0.145675,-0.052997,
12.9933,-0.701083,0.743017,-5.55215,-0.0396447,-0.140771,-0.0535414,
12.9964,-0.719888,0.546927,-5.55098,-0.0367284,-0.138989,-0.0522631,
13.0035,-0.595374,0.542141,-5.56758,-0.0349192,-0.138372,-0.0520206,
13.0065,-0.88397,0.488691,-5.58684,-0.033492,-0.145763,-0.0498591,
13.0127,-0.883078,0.527884,-5.4906,-0.0322235,-0.142546,-0.0539053,
13.0199,-0.741741,0.542166,-5.54136,-0.0365181,-0.142128,-0.0505261,
13.023,-0.99084,0.634144,-5.50056,-0.0376933,-0.150307,-0.0513511,
13.0302,-0.606803,0.669939,-5.49451,-0.0391037,-0.137906,-0.0502076,
13.0383,-0.736654,0.654091,-5.53818,-0.0379495,-0.143817,-0.0517417,
13.0414,-0.671418,0.831707,-5.44736,-0.0421886,-0.139938,-0.051347,
13.0485,-0.776203,0.595643,-5.5746,-0.0375479,-0.14092,-0.052443,
13.0515,-0.890164,0.651968,-5.59494,-0.0394447,-0.145075,-0.049435,
13.0594,-0.855609,0.836765,-5.60075,-0.0432993,-0.143421,-0.0496798,
13.0665,-0.663632,0.731079,-5.59348,-0.0397234,-0.140396,-0.0510072,
13.0696,-0.697083,0.774241,-5.46443,-0.0391979,-0.14133,-0.0493301,
13.0766,-0.863969,0.647184,-5.62932,-0.0378182,-0.142914,-0.0551342,
13.0848,-0.767446,0.635529,-5.57314,-0.036589,-0.141881,-0.0523669,
13.0879,-0.937045,0.603491,-5.52425,-0.035565,-0.145837,-0.0515877,
13.095,-0.959564,0.647918,-5.53081,-0.0398699,-0.143502,-0.0516236,
13.098,-1.07862,0.659696,-5.55968,-0.0382347,-0.147245,-0.0537492,
13.1014,-0.8555,0.699127,-5.50128,-0.0409555,-0.142414,-0.0551889,
13.1069,-0.924309,0.566482,-5.56825,-0.0380657,-0.147202,-0.0508258,
13.1102,-0.619805,0.730492,-5.61217,-0.0409851,-0.139377,-0.0541932,
13.1157,-0.861473,0.69677,-5.47416,-0.0386389,-0.14273,-0.0519584,
13.1238,-0.921975,0.607252,-5.60794,-0.0388317,-0.14604,-0.0501543,
13.1269,-0.792203,0.749508,-5.4508,-0.043074,-0.141659,-0.0522651,
13.134,-1.03722,0.52283,-5.50229,-0.0359058,-0.147495,-0.0514692,
13.1419,-0.678723,0.796939,-5.467,-0.0418234,-0.142928,-0.0543342,
13.1451,-0.866382,0.529129,-5.41154,-0.0335448,-0.147449,-0.0476061,
13.1524,-1.02403,0.657821,-5.4629,-0.0369718,-0.147681,-0.0510141,
13.1555,-0.880776,0.770386,-5.53647,-0.042155,-0.144469,-0.0519675,
13.1626,-0.783475,0.792265,-5.52142,-0.0405454,-0.142853,-0.0495301,
13.1708,-0.689634,0.693803,-5.45164,-0.0388775,-0.139907,-0.0527235,
13.1739,-0.780055,0.718788,-5.51717,-0.0395284,-0.142655,-0.0527899,
13.181,-0.644119,0.491562,-5.51231,-0.0341213,-0.139309,-0.0497148,
13.188,-0.670251,0.589485,-5.55381,-0.0368346,-0.139093,-0.0515448,
13.1912,-0.71825,0.410797,-5.48389,-0.0351264,-0.141846,-0.0536964,
13.1977,-0.634379,0.747036,-5.57937,-0.0405782,-0.140046,-0.0477033,
13.2058,-0.807,0.726437,-5.63147,-0.0417375,-0.1407,-0.0525772,
13.2089,-0.902937,0.7199,-5.45444,-0.0404737,-0.144802,-0.0466278,
13.2151,-0.908948,0.577438,-5.49751,-0.0385746,-0.146091,-0.0501274,
13.2182,-0.766929,0.686103,-5.541,-0.0396314,-0.142297,-0.0530338,
13.2254,-0.958764,0.605086,-5.43584,-0.0374347,-0.144748,-0.048927,
13.2334,-0.798355,0.825558,-5.43837,-0.0417381,-0.14488,-0.0528469,
13.2365,-0.905725,0.615869,-5.65121,-0.0372655,-0.145484,-0.0504606,
13.2425,-0.809692,0.497069,-5.59393,-0.0335254,-0.14373,-0.0526254,
13.2455,-0.998187,0.821094,-5.5378,-0.0405999,-0.147371,-0.0502363,
13.2527,-0.937435,0.59114,-5.40922,-0.0360632,-0.144656,-0.0559823,
13.2608,-0.983686,0.560825,-5.50378,-0.0366875,-0.148076,-0.0547464,
13.2639,-0.834429,0.645071,-5.52901,-0.0385347,-0.143708,-0.0499656,
13.271,-0.627528,0.758368,-5.5791,-0.0432604,-0.138754,-0.0515628,
13.2789,-0.632686,0.708944,-5.59294,-0.0413336,-0.139833,-0.0524865,
13.2821,-0.794023,0.646266,-5.48683,-0.036243,-0.142659,-0.0484648,
13.2864,-0.595053,0.707778,-5.54026,-0.0389062,-0.140033,-0.0498904,
13.3351,-0.687962,0.469921,-5.51401,-0.0338532,-0.139545,-0.0481451,
13.3392,-0.816832,0.649173,-5.54617,-0.0367866,-0.140509,-0.0502285,
13.3474,-0.776426,0.411677,-5.58101,-0.028391,-0.145029,-0.0515695,
13.3504,-0.955608,0.682108,-5.5491,-0.0391721,-0.145002,-0.0480205,
13.3575,-0.859635,0.584165,-5.56628,-0.0354027,-0.145171,-0.054031,
13.3605,-1.09949,0.577185,-5.57455,-0.0345266,-0.148917,-0.0510602,
13.3685,-0.765329,0.785048,-5.59497,-0.0404559,-0.141587,-0.0511811,
13.3728,-0.64474,0.477352,-5.50622,-0.0342919,-0.139906,-0.0490838,
13.376,-0.707744,0.696981,-5.53945,-0.0363778,-0.143639,-0.0536582,
13.3823,-0.723769,0.558199,-5.57594,-0.03455,-0.142782,-0.0515049,
13.3904,-0.901477,0.509433,-5.5291,-0.0334808,-0.145259,-0.0515125,
13.3934,-0.91996,0.539894,-5.49246,-0.0332801,-0.147662,-0.0489966,
13.4005,-0.782765,0.711561,-5.49479,-0.0404772,-0.143667,-0.0526412,
13.4035,-0.690883,0.694374,-5.53158,-0.0400747,-0.140212,-0.0532199,
13.4114,-0.764536,0.603992,-5.49763,-0.0365651,-0.142901,-0.0551339,
13.4146,-0.718924,0.479007,-5.51313,-0.0340174,-0.142287,-0.0531463,
13.4179,-0.782972,0.719252,-5.35147,-0.0423524,-0.141738,-0.0493021,
13.4259,-0.914284,0.498766,-5.39712,-0.0347846,-0.147138,-0.0517263,
13.433,-1.03109,0.641133,-5.29603,-0.0390462,-0.148056,-0.0498032,
13.436,-0.672679,0.528579,-5.33734,-0.0339942,-0.141392,-0.0503746,
13.4439,-0.796555,0.644173,-5.51866,-0.0355436,-0.144384,-0.0507088,
13.4469,-0.718695,0.559245,-5.40664,-0.0362781,-0.139602,-0.0490193,
