time,CH1,CH2,CH3,CH4,CH5,CH6,
3.70297,2237.88,1952.49,2102.12,1507.39,2198.34,1766.21,
3.70599,2237.76,1952.4,2102.12,1506.78,2199.67,1766.26,
3.71313,2238.04,1951.58,2101.7,1506.15,2198.81,1766.47,
3.71976,2237.97,1952.37,2101.91,1507.39,2198.49,1766.24,
3.72289,2237.81,1952.54,2102.33,1507.31,2198.66,1766.03,
3.73018,2238.31,1952.02,2102.02,1507.2,2198.52,1766.33,
3.73736,2238.12,1952.2,2101.85,1506.98,2198.4,1766.42,
3.74045,2237.77,1952.13,2102.21,1507.53,2198.46,1766.36,
3.74846,2237.82,1952.08,2101.77,1507.22,2198.41,1765.92,
3.75148,2238.16,1952.38,2101.3,1507.36,2198.43,1765.95,
3.75861,2237.66,1952.19,2101.97,1507.22,2198.49,1766.31,
3.76403,2237.73,1952.29,2101.95,1507.25,2198.5,1766.26,
3.76708,2237.72,1952.56,2102.27,1507.42,2198.21,1766.3,
3.77419,2237.74,1952.35,2101.81,1507.01,2198.62,1766.37,
3.78228,2237.89,1952.45,2102.19,1507.17,2198.51,1766.27,
3.78539,2237.7,1952.22,2102.31,1507.37,2198.51,1766.09,
3.79254,2237.94,1952.45,2102.34,1507.2,2198.44,1766.23,
3.79557,2238.17,1952.46,2100.51,1507.36,2198.43,1766.48,
3.80351,2237.79,1952.14,2101.78,1507.05,2198.67,1766.27,
3.81148,2237.72,1952.51,2102.04,1507.19,2198.54,1766.29,
3.81451,2237.8,1952.23,2102.11,1507.39,2198.56,1766.08,
3.82062,2237.81,1952.47,2101.9,1507.26,2198.48,1766.21,
3.82372,2238.31,1952.48,2102.15,1507.15,2198.37,1766.14,
3.83094,2238.07,1952.1,2101.98,1507.32,2198.89,1766.4,
3.83895,2237.97,1952.32,2102.16,1507.37,2198.15,1766.34,
3.84197,2237.77,1953.04,2102.96,1506.54,2198.76,1766.18,
3.84922,2237.69,1952.9,2100.89,1506.59,2198.84,1766.46,
3.85757,2238.08,1952.36,2100.86,1507.45,2198.27,1767.02,
3.86095,2238.14,1952.2,2100.99,1506.37,2198.12,1766.16,
3.86912,2237.92,1952.43,2100.89,1507.4,2198.31,1766.16,
3.87539,2238.11,1952.23,2102.04,1507.14,2198.57,1766.13,
3.87846,2237.41,1952.26,2102.13,1507.31,2198.67,1766.31,
3.88645,2238.03,1952.5,2101.9,1507.16,2198.2,1766.27,
3.88948,2238.19,1952.55,2101.93,1507.23,2198.6,1766.09,
3.89749,2238.08,1952.21,2102.21,1507.13,2199,1766.24,
3.90458,2238.02,1952.35,2102.17,1507.54,2198.59,1766.2,
3.90762,2237.53,1952.25,2098.09,1505.47,2196.5,1764.99,
3.91494,2237.05,1951.89,2101.37,1506.92,2198.38,1766.35,
3.92294,2238.27,1952.49,2102.3,1507.11,2198.69,1766.14,
3.92597,2237.8,1952.18,2101.67,1507.32,2198.5,1766.61,
3.93304,2237.94,1952.04,2102.06,1507.27,2198.64,1766.08,
3.93607,2237.85,1952.49,2102.2,1507.4,2198.55,1766.42,
3.94205,2237.81,1952.4,2101.87,1507.3,2198.48,1766.41,
3.94998,2237.95,1952.39,2101.81,1507.13,2198.43,1766.11,
3.95302,2237.71,1952.14,2101.85,1507.43,2198.51,1766.4,
3.95912,2238.11,1952.29,2101.92,1507.33,2198.33,1766.07,
3.96222,2237.61,1952.62,2101.99,1507.28,2198.73,1766.05,
3.97032,2237.94,1952.36,2102.06,1507.32,2198.58,1766.06,
3.97651,2238.11,1952.46,2101.95,1507.17,2198.49,1766.33,
3.97954,2237.82,1952.27,2102.06,1507.17,2198.66,1766.24,
3.98561,2237.92,1952.11,2102.01,1507.24,2198.26,1765.93,
3.98872,2238.15,1952.16,2102.24,1507.24,2198.56,1766.24,
3.99595,2237.58,1952.13,2101.89,1507.27,2198.49,1766.46,
4.00396,2238.12,1952.23,2101.98,1507.29,2198.6,1766.17,
4.00698,2237.86,1952.67,2102.26,1507.3,2198.46,1766.12,
4.01405,2237.78,1952.08,2101.96,1507.13,2198.58,1766.37,
4.02103,2237.99,1952.41,2101.99,1507.14,2198.24,1766.14,
4.02405,2237.86,1952.29,2102.01,1507.26,2198.59,1766.28,
4.03195,2237.76,1952.31,2102.14,1507.36,2198.45,1766.32,
4.035,2238.14,1952.6,2102.35,1507.38,2198.41,1766.01,
4.04112,2237.89,1952.32,2101.94,1506.98,2198.32,1766.35,
4.04924,2238.07,1952.41,2102.09,1507.23,2198.6,1766.21,
4.05234,2237.82,1952.23,2102.01,1507.16,2198.53,1766.23,
4.05951,2237.63,1952.44,2102.15,1507.16,2198.31,1766.2,
4.06254,2238.28,1952.42,2102.09,1507.26,2198.61,1766.28,
4.07047,2237.76,1952.18,2101.14,1506.98,2198.51,1766.79,
4.07659,2238.38,1952.45,2100.61,1507.63,2198.01,1766.35,
4.08536,2239.04,1952.55,2100.92,1507.3,2198.43,1766.35,
4.08852,2237.67,1952.47,2102.33,1507.26,2198.53,1766.36,
4.0957,2238.02,1952.27,2102.2,1507.13,2198.45,1766.22,
4.10384,2237.87,1952.21,2102.18,1507.16,2198.68,1766.23,
4.10693,2237.87,1952.23,2102.12,1507.28,2198.57,1766.34,
4.11404,2237.75,1952.47,2101.93,1507.24,2198.39,1766.76,
4.11711,2237.69,1948.68,2099.07,1505.9,2197.06,1765.45,
4.12433,2237.53,1952,2101.84,1506.99,2198.47,1766.38,
4.13248,2237.99,1952.46,2102.02,1507.14,2198.37,1765.98,
4.13552,2237.71,1952.12,2102.01,1507.51,2198.38,1766.31,
4.14167,2238,1952.51,2101.8,1507.14,2198.61,1765.92,
4.14982,2238.16,1952.49,2101.93,1507.25,2198.42,1766.25,
4.15292,2237.93,1952.33,2101.94,1507.41,2198.77,1766.35,
4.16003,2238.08,1952.24,2102.1,1507.25,2198.96,1766.88,
4.1632,2237.87,1951.66,2101.96,1506.88,2198.53,1766.19,
4.1677,2237.75,1914.14,2102.28,1506.78,2198.57,1767.19,
4.17331,2238.66,1952.55,2100.99,1507.4,2198.6,1766.33,
4.17649,2238.29,1952.47,2102.1,1507.34,2198.71,1766.31,
4.18371,2238.09,1952.45,2101.97,1507.21,2198.71,1766.22,
4.19185,2237.93,1952.2,2102.07,1507.12,2198.58,1766.3,
4.19494,2237.93,1952.57,2102.26,1507.12,2198.65,1766.26,
4.20204,2237.99,1952.21,2102.04,1507.21,2198.22,1766.41,
4.20929,2237.71,1952.64,2102.45,1506.64,2198.74,1766.24,
4.2125,2237.71,1951.77,2102.05,1507.56,2198.73,1766.45,
4.21958,2237.97,1952.43,2102.06,1507.3,2198.52,1766.09,
4.22261,2238.08,1952.59,2102.32,1507.14,2198.56,1766.18,
4.22971,2238,1952.34,2101.96,1507.13,2198.58,1766.27,
4.23781,2237.95,1952.11,2102.21,1507.12,2198.65,1766.13,
4.24091,2237.81,1952.62,2102.11,1507.06,2198.58,1766.25,
4.24803,2237.77,1952.41,2102.09,1506.96,2198.42,1766.29,
4.25406,2237.82,1952.38,2101.75,1507.11,2198.61,1766.1,
4.25709,2237.88,1952.43,2102.02,1507.34,2198.58,1766.47,
4.265,2238.09,1952.26,2102.03,1507.39,2198.32,1766.2,
4.26802,2237.67,1952.36,2102.2,1507.09,2198.31,1766.26,
4.27417,2237.85,1952.47,2101.77,1507,2198.42,1766.27,
4.28228,2237.78,1952.19,2102.15,1507.13,2198.36,1766.06,
4.2854,2237.57,1951.95,2102.2,1507.25,2198.34,1766.27,
4.29254,2238.14,1952.2,2101.83,1507.13,2198.49,1766.31,
4.29556,2237.53,1952.66,2100.88,1506.25,2199.29,1765.99,
4.30303,2237.02,1952.63,2100.6,1507.34,2198.55,1766.22,
4.30853,2237.88,1952.3,2101.95,1507.22,2198.39,1766.24,
4.31155,2238.09,1952.25,2101.93,1507.26,2198.65,1766.16,
4.31869,2237.85,1952.08,2102.02,1507.14,2198.78,1766.15,
4.32682,2238.05,1952.47,2101.79,1507.18,2198.34,1766.15,
4.32992,2237.99,1952.39,2102.17,1507.36,2198.59,1766.16,
4.33706,2237.81,1952.38,2101.82,1507.25,2198.52,1766.57,
4.34409,2238.01,1952.3,2102.04,1507.35,2198.48,1766.17,
4.34711,2237.6,1951.94,2101.85,1507.48,2198.72,1766.08,
4.35434,2237.75,1952.21,2101.92,1507.38,2198.39,1766.28,
4.35745,2238.33,1952.4,2102.21,1507.14,2198.57,1766.26,
4.36462,2237.81,1952.1,2101.68,1507.25,2198.41,1765.91,
4.37272,2237.83,1952.29,2102.14,1507.25,2198.45,1766.28,
4.37585,2237.85,1952.29,2102.14,1507.28,2198.3,1766.16,
4.383,2237.76,1951.93,2101.77,1507.09,2198.3,1766.32,
4.38804,2237.62,1952.24,2102.47,1506.43,2198.38,1766.65,
4.39122,2237.5,1952.02,2101.11,1507.46,2198.52,1766.27,
4.48557,2238.04,1952.32,2101.79,1507.35,2198.49,1766.18,
4.4886,2237.53,1952.45,2099.72,1505.97,2197.38,1765.64,
4.49281,2237.01,1951.78,2101.88,1507.04,2198.29,1766.29,
4.50092,2238.1,1952.4,2101.94,1507.41,2198.3,1766.05,
4.50396,2237.75,1952.35,2101.9,1507.29,2198.69,1766.48,
4.51103,2237.92,1952.17,2102.19,1507.24,2198.3,1766.25,
4.51406,2237.94,1952.59,2102.45,1507.31,2198.5,1766.05,
4.52202,2238.63,1952.04,2100.82,1507.38,2199.01,1766.05,
4.52858,2237.93,1952.31,2102.07,1507.55,2198.18,1766.49,
4.53187,2237.97,1951.97,2101.41,1507.02,2198.49,1766.29,
4.53641,2237.97,1951.98,2102.41,1506.62,2199.03,1767.26,
4.5446,2238.87,1952.3,2100.81,1507.81,2198.47,1766.57,
4.54792,2238.74,1952.44,2102.35,1507.15,2198.62,1766.12,
4.55403,2238.03,1952.36,2101.96,1506.96,2198.44,1766.48,
4.56194,2238.3,1952.48,2102.29,1507.29,2198.64,1766.06,
4.56496,2238.03,1951.98,2102.16,1506.87,2198.56,1766.26,
4.5703,2237.8,1952.36,2101.94,1506.98,2198.31,1766.18,
4.5734,2238.1,1952.3,2102.12,1507.34,2198.26,1766.32,
4.58062,2237.63,1952.26,2102.07,1507.14,2198.37,1766.14,
4.58872,2237.76,1952.43,2102.03,1507.28,2198.51,1766.1,
4.59184,2237.99,1952.31,2102.01,1507.29,2198.38,1766.18,
4.59899,2237.74,1952.09,2102.08,1507.29,2198.15,1766.49,
4.60696,2237.85,1952.26,2102.12,1507.26,2198.54,1766.23,
4.60998,2237.95,1952.3,2102.02,1506.12,2198.89,1766.25,
4.61716,2238.01,1952.49,2102.47,1507.18,2198.56,1766.32,
4.62031,2237.69,1952.41,2102.32,1507.29,2198.38,1766.09,
4.62758,2237.87,1952.48,2101.99,1507.18,2198.29,1766.3,
4.63546,2237.71,1952.08,2102.07,1507.16,2198.2,1766.23,
4.63849,2237.7,1952.27,2102.11,1507.29,2198.8,1765.93,
4.64553,2237.73,1952.21,2102,1507.28,2198.25,1766.33,
4.64856,2238.17,1952.42,2101.8,1507.49,2198.62,1766.28,
4.6565,2237.89,1952.41,2100.72,1505.76,2198.85,1765.81,
4.66215,2237.57,1952.25,2101.92,1507.01,2198.43,1766.11,
4.66528,2237.86,1952.48,2102.04,1507.15,2198.21,1766.23,
4.67152,2237.82,1952.16,2101.88,1507.26,2198.78,1766.35,
4.67945,2237.87,1952.59,2101.8,1507.23,2198.37,1766.01,
4.68247,2237.63,1952.31,2102.32,1507.23,2198.5,1766.32,
4.68955,2237.96,1952.15,2101.96,1507.24,2198.6,1765.94,
4.69258,2238.14,1952.61,2101.96,1507.3,2198.34,1766.2,
4.70044,2237.75,1952.14,2100.91,1507.24,2198.68,1766.25,
4.70474,2237.97,1952.19,2102.17,1507.22,2198.38,1766.33,
4.70788,2237.92,1952.4,2101.92,1507.27,2198.6,1766.21,
4.71512,2238,1952,2102.01,1507.18,2198.19,1766.22,
4.72231,2237.71,1952.48,2101.87,1507.23,2198.19,1766.34,
4.72541,2237.98,1952.52,2102.08,1507.33,2198.75,1766.32,
4.73346,2237.66,1952.24,2102.12,1507.02,2198.6,1766.21,
4.73647,2237.82,1952.51,2102.06,1507.18,2198.5,1766.1,
4.74353,2237.93,1952.12,2102.08,1507.2,2198.7,1766.28,
4.75056,2238.11,1952.25,2102,1507.42,2198.39,1766.35,
4.75358,2237.78,1952.02,2102.28,1507.38,2198.37,1766.22,
4.75965,2237.98,1952.4,2101.93,1507.35,2198.37,1766.17,
4.76275,2238.13,1952.11,2102.12,1507.15,2198.75,1766.48,
4.76894,2237.79,1952.09,2102.12,1507.29,2198.86,1766.33,
4.77693,2237.98,1952.15,2101.9,1507.06,2198.85,1766.31,
4.77996,2237.69,1952.48,2102.29,1507.25,2198.48,1766.15,
4.78703,2237.86,1952.33,2102.1,1507.01,2198.4,1766.48,
4.79411,2238.74,1952.5,2101.13,1505.92,2199.12,1765.53,
4.79741,2237.84,1952.15,2102.37,1507.37,2198.57,1766.22,
4.80548,2237.92,1952.33,2101.91,1507.37,2198.4,1766.08,
4.80851,2237.94,1952.12,2102.19,1507.23,2198.57,1766.05,
4.81554,2237.64,1952.33,2102.14,1507.2,2198.63,1766.36,
4.82342,2238.29,1952.5,2101.94,1507.09,2198.23,1766.23,
4.82645,2237.99,1952.14,2102.26,1507.17,2198.37,1766.25,
4.83353,2237.85,1952.3,2101.77,1507.12,2198.34,1766.05,
4.88102,2237.86,1952.47,2102.05,1506.45,2197.94,1766.84,
4.88521,2237.76,1952.5,2101.58,1507.2,2199.03,1766.24,
4.89069,2237.92,1952.43,2101.9,1507.14,2198.56,1766.27,
4.89381,2237.86,1952.28,2102.2,1507.3,2198.34,1766.43,
4.90193,2237.72,1952.35,2101.94,1507.17,2198.41,1766.29,
4.90902,2238.14,1952.45,2102.06,1507.19,2198.37,1766.31,
4.91205,2237.71,1952.35,2101.78,1507.27,2198.65,1766.18,
4.91994,2237.93,1952.06,2101.98,1507.2,2198.41,1765.92,
4.97,2237.84,1952.36,2101.85,1506.4,2198.56,1766.47,
4.97421,2237.36,1914.14,2101.16,1506.45,2198.4,1766.63,
4.97748,2238.8,1952.34,2100.76,1507.61,2198.59,1766.94,
4.98201,2238.71,1953.11,2101.07,1507.41,2198.73,1766.3,
4.98947,2237.99,1952.48,2101.99,1506.98,2198.27,1766.12,
4.99251,2238.13,1952.54,2102.17,1507.39,2198.34,1766.29,
5.00045,2237.91,1952.46,2102.05,1507.02,2198.94,1766.28,
5.00754,2237.82,1952.32,2101.78,1507.29,2198.22,1766.28,
5.0106,2237.9,1952.07,2102.16,1507.19,2198.72,1766.14,
5.01772,2238.48,1952.15,2101.02,1506.14,2198.59,1766.44,
5.02595,2237.9,1952.51,2102.34,1507.39,2198.44,1766.21,
5.02899,2237.94,1952.12,2102,1507.39,2198.51,1766.41,
5.03602,2237.89,1952.09,2102.1,1507.17,2198.63,1766.37,
5.03905,2237.89,1952.63,2101.98,1507.17,2198.47,1766.31,
5.04695,2237.87,1952.21,2101.9,1507.02,2198.36,1766.4,
5.05403,2237.98,1952.38,2102.18,1507.28,2198.62,1766.26,
5.0571,2237.75,1952.46,2101.69,1506.56,2198.5,1766.21,
5.065,2237.71,1952.33,2101.86,1507.35,2198.63,1766.3,
5.06803,2237.98,1952.56,2102.16,1507.17,2198.3,1766.34,
5.07401,2237.92,1952.4,2102.28,1507.17,2198.77,1766.5,
5.08193,2238.19,1952.23,2102.17,1507.23,2198.59,1766.23,
5.08495,2237.89,1952.11,2101.9,1507.18,2198.54,1766.21,
5.09202,2237.68,1952.23,2102.03,1507.05,2198.48,1766.1,
5.09505,2237.56,1952.76,2102.15,1507.19,2198.55,1766.2,
5.10298,2238.02,1952.31,2101.98,1507.13,2198.55,1766.26,
5.11101,2239.2,1952.61,2101.22,1507.24,2198.26,1767.07,
5.11428,2238.81,1952.27,2101.39,1507.97,2198.93,1766.14,
5.12262,2237.2,1952.8,2100.58,1506.56,2198.74,1766.5,
5.1302,2238.2,1952.44,2102.19,1507.23,2198.44,1766.43,
5.13331,2237.82,1952.2,2102.18,1507.28,2198.64,1766.24,
5.14143,2237.95,1952.49,2101.65,1507.12,2198.3,1766.32,
5.14446,2238.07,1952.38,2101.99,1507.41,2198.08,1766.35,
5.15161,2237.64,1951.96,2102.17,1507.23,2198.61,1766.28,
5.15908,2237.78,1952.33,2102.03,1506.98,2198.48,1766.03,
5.1621,2237.55,1952.59,2102.24,1507.31,2198.41,1766.46,
5.16995,2237.7,1952.33,2102.05,1507.18,2198.23,1766.5,
5.17702,2238.03,1952.51,2101.95,1507.21,2198.39,1766.15,
5.18004,2237.9,1952.13,2102.08,1507.35,2198.44,1766.06,
5.18794,2238.15,1952.46,2102.14,1507.2,2198.6,1766.09,
5.19097,2237.94,1952.47,2102.08,1506.76,2199.56,1766.16,
5.19818,2238.13,1951.77,2102.43,1506.21,2198.36,1765.65,
5.20268,2237.4,1953.1,2100.62,1507.35,2198.48,1766.23,
5.20602,2238.44,1952.57,2102.29,1507.37,2198.46,1765.95,
5.21397,2237.73,1952.25,2101.77,1507.08,2198.35,1766.65,
5.22103,2238.05,1952.4,2102.03,1507.41,2198.63,1766.26,
5.22405,2237.74,1952.23,2101.82,1507.35,2198.71,1766.31,
5.23195,2237.87,1952.44,2102.17,1507.15,2198.45,1766.34,
5.23498,2237.74,1952.43,2101.94,1507.11,2198.62,1766.18,
5.24213,2237.56,1952.33,2101.96,1506.99,2198.49,1766.35,
5.24856,2237.92,1952.41,2102.11,1507.28,2198.38,1766.21,
5.25159,2237.95,1952.29,2102.08,1507.41,2198.62,1766.04,
5.25949,2237.74,1952.07,2101.68,1507.13,2198.59,1766.2,
5.26252,2237.99,1952.28,2102.09,1507.29,2198.42,1766.23,
5.26952,2238.08,1952.05,2101.91,1507.4,2198.83,1766.4,
5.27743,2238.13,1952.22,2101.97,1507.26,2198.5,1766.06,
5.28046,2237.97,1952.27,2102.34,1507.56,2198.62,1766.97,
5.28762,2237.51,1952.87,2101.01,1506.53,2198.35,1766.79,
5.29538,2238.14,1952.27,2102.17,1506.39,2199.39,1766.5,
5.29862,2237.74,1952.32,2102.22,1507.41,2198.58,1766.42,
5.30591,2238.01,1952.16,2101.96,1507.14,2198.45,1766.27,
5.31395,2237.9,1952.28,2101.99,1507.42,2198.59,1766.36,
5.31697,2237.91,1952.61,2102.01,1507.29,2198.99,1766.34,
5.32402,2237.91,1952.29,2101.92,1507.18,2198.61,1765.96,
5.32704,2237.92,1952.48,2102.06,1506.98,2198.18,1766.16,
5.33414,2237.96,1952.34,2102.01,1507.18,2198.4,1766.49,
5.34157,2238.45,1952.32,2101.84,1507.12,2198.37,1765.82,
5.34459,2237.97,1952.44,2102.3,1507.38,2198.76,1766.29,
5.35246,2237.56,1952.35,2102.2,1507.13,2198.19,1766.16,
5.35549,2238.16,1952.44,2101.81,1507.24,2198.62,1766.13,
5.36253,2237.8,1952.08,2101.84,1507.33,2198.34,1766.26,
5.37045,2238.16,1952.52,2101.97,1507.17,2198.6,1766,
5.37348,2237.55,1952.32,2102.31,1507.34,2198.79,1766.28,
5.38059,2238.04,1952.24,2101.94,1507.23,2198.35,1766.13,
5.38362,2234.12,1949.88,2100.23,1506.25,2197.49,1765.56,
5.39093,2237.46,1951.89,2101.92,1507.41,2198.8,1766.32,
5.39894,2238.08,1952.29,2101.91,1507.3,2198.44,1766.23,
5.40197,2237.77,1952.5,2102.34,1507.3,2198.5,1766.31,
5.40904,2237.9,1951.97,2102.09,1507.36,2198.21,1766.29,
5.41694,2238.11,1952.41,2102.18,1507.11,2198.18,1766.1,
5.41997,2238.06,1952.26,2101.67,1507.19,2198.6,1766.41,
5.42607,2237.83,1952.34,2101.78,1507.23,2198.29,1766.37,
5.4291,2237.61,1952.41,2102.08,1507.35,2198.77,1766.32,
5.43621,2237.73,1952.32,2101.9,1507.05,2198.57,1766.3,
5.4443,2237.74,1952.37,2102.04,1507.38,2198.42,1766.18,
5.44742,2237.91,1952.29,2102.17,1507.15,2198.38,1765.98,
5.45453,2237.94,1952.17,2102.12,1506.99,2198.47,1766.3,
5.45756,2238.22,1952.49,2102.17,1507.24,2198.52,1766.27,
5.46545,2237.84,1952.37,2101.05,1507.08,2198,1766.53,
5.47165,2238.04,1952.15,2101.1,1506.48,2198.34,1766.72,
5.47494,2237.91,1952.22,2102.05,1507.54,2198.23,1766.44,
5.48233,2237.91,1952.13,2101.94,1507.22,2199.08,1766.28,
5.49045,2237.94,1952.24,2102.01,1507.13,2198.61,1765.94,
5.49347,2238,1952.22,2102.08,1507.35,2198.45,1766.42,
5.50054,2238.07,1952.13,2101.82,1507.15,2198.44,1766.1,
5.50357,2238.09,1952.53,2102.17,1507.32,2198.47,1766.23,
5.51144,2237.71,1952.51,2102.12,1507.19,2198.42,1766.32,
5.60206,2238.74,1949.82,2099.02,1507.04,2197.95,1765.87,
5.60643,2237.71,1952.24,2100.68,1507.39,2198.25,1766.39,
5.61456,2238.24,1952.44,2101.95,1507.32,2198.75,1766.15,
5.6176,2237.56,1952.16,2098.3,1505.33,2196.79,1764.93,
5.62383,2237.12,1951.47,2101.64,1506.99,2198.43,1766.39,
5.63194,2237.78,1952.46,2102.12,1507.24,2198.36,1766.05,
5.63496,2237.94,1952.15,2102,1507.29,2198.56,1766.21,
5.64204,2237.87,1952.49,2101.95,1507.18,2198.26,1766.32,
5.64509,2237.98,1952.4,2102.25,1507.36,2198.24,1766.3,
5.65221,2237.76,1952.02,2101.97,1507.21,2198.48,1766.41,
