time,FX,FY,FZ,RX,RY,RZ,
6.36859,-2.55637,1.15524,-3.24176,-0.396693,0.406737,-0.0160184,
6.37628,-2.60612,1.18936,-3.30133,-0.399063,0.402958,-0.0160265,
6.37954,-2.48937,1.33751,-3.23465,-0.401545,0.407058,-0.0152484,
6.38773,-2.77273,1.43174,-3.35004,-0.402861,0.39646,-0.019827,
6.39497,-2.45635,1.43025,-3.24627,-0.402873,0.404401,-0.0193953,
6.39799,-2.35673,1.13033,-3.26111,-0.395818,0.405447,-0.0214784,
6.40591,-2.50635,1.38057,-3.3754,-0.402059,0.405149,-0.0147719,
6.40893,-2.56721,1.34617,-3.37318,-0.401583,0.405001,-0.0172651,
6.41514,-2.67519,1.45036,-3.29232,-0.403417,0.402227,-0.0167143,
6.42072,-2.64009,1.42699,-3.24377,-0.400554,0.40332,-0.0201575,
6.42397,-2.35628,1.52806,-3.25706,-0.405216,0.409943,-0.0165115,
6.4321,-2.59503,1.57133,-3.29784,-0.406791,0.40305,-0.0178964,
6.43832,-2.51358,1.36673,-3.27871,-0.403648,0.40041,-0.0181279,
6.44141,-2.48732,1.48452,-3.31313,-0.405115,0.405064,-0.0204775,
6.44941,-2.43081,1.33325,-3.32214,-0.400835,0.40769,-0.0174842,
6.45243,-2.70747,1.35418,-3.42693,-0.398505,0.400548,-0.0195469,
6.45958,-2.50937,1.40797,-3.27867,-0.40285,0.405352,-0.0190502,
6.46702,-2.66041,1.34454,-3.2348,-0.399864,0.401786,-0.0205746,
6.47005,-2.49464,1.40048,-3.23608,-0.403296,0.405469,-0.022097,
6.47793,-2.34648,1.34736,-3.21702,-0.399963,0.411966,-0.0196407,
6.48501,-2.58133,1.32342,-3.36485,-0.398614,0.403291,-0.0214207,
6.48804,-2.43154,1.27845,-3.27151,-0.398815,0.412467,-0.0218936,
6.4959,-2.27712,1.33817,-3.44166,-0.400816,0.410753,-0.0170408,
6.49893,-2.6749,1.37892,-3.41189,-0.399847,0.403202,-0.022238,
6.50708,-2.51805,1.46643,-3.42833,-0.403835,0.405706,-0.0189742,
6.5135,-2.47605,1.47501,-3.35945,-0.403432,0.40806,-0.0216247,
6.51653,-2.48299,1.52454,-3.51754,-0.404522,0.406891,-0.0183159,
6.52442,-2.48303,1.4813,-3.42589,-0.403292,0.407606,-0.0179091,
6.52744,-2.58927,1.37958,-3.3939,-0.401347,0.403969,-0.0167675,
6.53451,-2.40585,1.25487,-3.49523,-0.3987,0.408573,-0.0203622,
6.54242,-2.42855,1.404,-3.50947,-0.40228,0.407183,-0.0156358,
6.54546,-2.47119,1.18334,-3.35551,-0.39824,0.407708,-0.0194503,
6.55181,-2.4927,1.40588,-3.25468,-0.399127,0.405026,-0.0172246,
6.55914,-2.54415,1.26608,-3.20223,-0.399959,0.406451,-0.0204673,
6.56225,-2.37093,1.3803,-3.35252,-0.40137,0.407975,-0.018103,
6.57037,-2.49051,1.4221,-3.27016,-0.401869,0.40747,-0.0186007,
6.57342,-2.48527,1.41792,-3.24723,-0.401148,0.405627,-0.0166056,
6.58051,-2.57374,1.29473,-3.37953,-0.395918,0.408511,-0.0183587,
6.58841,-2.38284,1.51726,-3.36583,-0.404765,0.407323,-0.0215409,
6.59144,-2.69743,1.40648,-3.42005,-0.399291,0.402134,-0.0217133,
6.59947,-2.43403,1.61378,-3.46124,-0.406797,0.405738,-0.014627,
6.6025,-2.46892,1.59633,-3.35491,-0.406926,0.408019,-0.0197274,
6.60858,-2.6458,1.41174,-3.33851,-0.402105,0.404666,-0.0208923,
6.61666,-2.32319,1.5815,-3.47058,-0.407573,0.410813,-0.0212322,
6.61979,-2.46346,1.39579,-3.4314,-0.399621,0.406366,-0.019298,
6.62694,-2.64559,1.1473,-3.41771,-0.395023,0.403544,-0.0222136,
6.63491,-2.70721,1.40384,-3.50339,-0.400052,0.402384,-0.0180213,
6.63794,-2.77908,1.44317,-3.50816,-0.402047,0.401427,-0.0188253,
6.64306,-2.55144,1.50611,-3.33215,-0.405228,0.404934,-0.0224754,
6.64612,-2.37116,1.39378,-3.21577,-0.400765,0.40898,-0.0217281,
6.65241,-2.80379,1.35631,-3.28521,-0.401461,0.399249,-0.0192062,
6.66041,-2.58075,1.45646,-3.27189,-0.402427,0.402549,-0.0207763,
6.66344,-2.60185,1.48199,-3.23151,-0.404114,0.405652,-0.0227364,
6.6705,-2.53791,1.40573,-3.23115,-0.401086,0.403117,-0.0171871,
6.67352,-2.49521,1.47043,-3.36498,-0.402604,0.407079,-0.0200027,
6.68143,-2.37618,1.43605,-3.32628,-0.402188,0.408841,-0.0204855,
6.68948,-2.75997,1.39912,-3.37545,-0.404147,0.400176,-0.0192256,
6.6927,-2.44999,1.3861,-3.24552,-0.401478,0.405122,-0.0209354,
6.69832,-2.4713,1.40691,-3.27667,-0.402121,0.408219,-0.0213467,
6.70649,-2.74566,1.46699,-3.34384,-0.402625,0.398781,-0.0159409,
6.70951,-2.54529,1.31513,-3.43273,-0.401103,0.405111,-0.0200301,
6.71548,-2.46232,1.48343,-3.30249,-0.405633,0.405819,-0.0178039,
6.7185,-2.62418,1.49443,-3.28657,-0.407664,0.401014,-0.0236393,
6.72642,-2.51864,1.46171,-3.32724,-0.404266,0.407242,-0.0192293,
6.73055,-2.7405,1.51309,-3.35248,-0.403775,0.401464,-0.0166583,
6.73357,-2.47681,1.38118,-3.38764,-0.401408,0.406974,-0.0222708,
6.74087,-2.24166,1.35292,-3.3539,-0.400423,0.408688,-0.0172236,
6.74892,-2.54749,1.42439,-3.21931,-0.399173,0.406046,-0.0170368,
6.75197,-2.45651,1.49631,-3.32628,-0.406808,0.409362,-0.0209285,
6.75899,-2.49354,1.49092,-3.31335,-0.403471,0.408769,-0.0226386,
6.76201,-2.41766,1.40935,-3.29762,-0.400768,0.411206,-0.0191325,
6.76992,-2.47121,1.58176,-3.33924,-0.408233,0.406489,-0.0218422,
6.77795,-2.59273,1.48127,-3.36189,-0.40544,0.400666,-0.0177544,
6.78099,-2.52776,1.42514,-3.33782,-0.403025,0.406137,-0.0217957,
6.7871,-2.46992,1.38628,-3.29755,-0.40165,0.40525,-0.0217019,
6.79021,-2.59715,1.51347,-3.3515,-0.405028,0.403917,-0.0211813,
6.79833,-2.54716,1.50319,-3.32203,-0.407516,0.406139,-0.02192,
6.80548,-2.52962,1.62331,-3.21328,-0.406091,0.40449,-0.0156323,
6.80851,-2.3913,1.44127,-3.40034,-0.403947,0.411836,-0.0209755,
6.81641,-2.42676,1.55261,-3.31916,-0.406014,0.405938,-0.0228865,
6.86503,-2.45729,1.44809,-3.35628,-0.405305,0.407334,-0.0200042,
6.86899,-2.47003,1.47021,-3.2902,-0.402394,0.406063,-0.0182297,
6.87691,-2.48241,1.40604,-3.23915,-0.402228,0.405771,-0.02422,
6.87994,-2.48394,1.44781,-3.36035,-0.401834,0.407171,-0.0210223,
6.88701,-2.75897,1.36165,-3.24203,-0.401498,0.398647,-0.0223577,
6.89003,-2.35879,1.41496,-3.28915,-0.401385,0.411513,-0.0186183,
6.89791,-2.60931,1.24155,-3.37598,-0.396748,0.405547,-0.0173877,
6.90499,-2.53121,1.42119,-3.22034,-0.402925,0.407647,-0.0230945,
6.91487,-2.43288,1.45334,-3.27722,-0.403374,0.406773,-0.0191179,
6.91797,-2.45233,1.2757,-3.25047,-0.398493,0.405273,-0.021282,
6.92314,-2.64228,1.41024,-3.27902,-0.400536,0.403448,-0.0165177,
6.92625,-2.48872,1.25033,-3.22818,-0.397694,0.404647,-0.0197277,
6.93437,-2.65603,1.3751,-3.34148,-0.401701,0.401301,-0.0226752,
6.9415,-2.51346,1.39378,-3.30725,-0.40256,0.408283,-0.0218013,
6.94454,-2.71297,1.4654,-3.2258,-0.405138,0.405535,-0.0182485,
6.95243,-2.604,1.34568,-3.23953,-0.400853,0.406914,-0.0151952,
6.9556,-2.57457,1.45716,-3.38305,-0.403845,0.403656,-0.0226829,
6.96109,-2.35598,1.36993,-3.37516,-0.400214,0.407841,-0.0187393,
6.96829,-2.47983,1.43639,-3.18295,-0.404069,0.405246,-0.0222968,
6.9714,-2.5582,1.44278,-3.34059,-0.402925,0.402487,-0.0185534,
6.97942,-2.58591,1.39593,-3.28731,-0.402411,0.403193,-0.0217141,
6.98648,-2.52694,1.30835,-3.28146,-0.39934,0.406609,-0.0202816,
6.98952,-2.38761,1.46686,-3.37038,-0.40255,0.405796,-0.0188486,
6.9974,-2.39797,1.47344,-3.28965,-0.405056,0.40816,-0.0173296,
7.00063,-2.57274,1.54422,-3.11644,-0.405562,0.404446,-0.0160173,
7.00827,-2.29649,1.5953,-3.16425,-0.408463,0.407402,-0.0177661,
7.01504,-2.35209,1.31263,-3.33063,-0.401295,0.410928,-0.0211085,
7.02159,-2.33839,1.32287,-3.37814,-0.398886,0.407379,-0.0164279,
7.02481,-2.6969,1.37851,-3.34997,-0.403054,0.403397,-0.0183231,
7.03196,-2.40386,1.33496,-3.30416,-0.397689,0.407388,-0.0195412,
7.03991,-2.33609,1.41386,-3.30268,-0.402145,0.4119,-0.0184872,
7.04293,-2.34869,1.50117,-3.29467,-0.404511,0.407909,-0.0193069,
7.04729,-2.42509,1.52501,-3.23039,-0.405002,0.407314,-0.0190883,
7.0504,-2.58893,1.48036,-3.3297,-0.403463,0.401411,-0.0160503,
7.05758,-2.56234,1.4417,-3.33023,-0.401966,0.403558,-0.0176551,
7.0657,-2.55468,1.38664,-3.45813,-0.400835,0.40773,-0.0186991,
7.06883,-2.33469,1.52208,-3.29231,-0.405345,0.409631,-0.0196095,
7.07597,-2.34627,1.51563,-3.31883,-0.405311,0.409934,-0.0228682,
7.08391,-2.36417,1.53023,-3.3563,-0.403496,0.409432,-0.020473,
7.08694,-2.57215,1.66761,-3.32581,-0.407208,0.402333,-0.0218324,
7.09418,-2.37119,1.39841,-3.35844,-0.402961,0.408473,-0.0180842,
7.09729,-2.52205,1.25007,-3.18124,-0.39734,0.405154,-0.0214226,
7.10355,-2.72271,1.37573,-3.43119,-0.400228,0.401724,-0.0188497,
7.11051,-2.54641,1.55287,-3.31942,-0.403272,0.406124,-0.0181493,
7.11354,-2.47456,1.45615,-3.23313,-0.404168,0.40524,-0.0195255,
7.1214,-2.63317,1.40041,-3.41751,-0.401674,0.40469,-0.0206806,
7.12442,-2.55195,1.39551,-3.32489,-0.401063,0.405856,-0.0232783,
7.13149,-2.48385,1.34643,-3.36564,-0.396546,0.405903,-0.021096,
7.13601,-2.34051,1.42161,-3.23111,-0.402327,0.407744,-0.0200471,
7.13925,-2.14711,1.60743,-3.18595,-0.404714,0.415151,-0.0191578,
7.14552,-2.55871,1.36126,-3.45266,-0.401471,0.405027,-0.0234003,
7.15342,-2.32289,1.52968,-3.35694,-0.403793,0.40981,-0.0206937,
7.15645,-2.34752,1.42551,-3.40822,-0.40297,0.409052,-0.0157967,
7.16351,-2.67406,1.53326,-3.2968,-0.406019,0.401556,-0.022589,
