time,CH1,CH2,CH3,CH4,CH5,CH6,
2595.73,2630.57,2420.6,2156.99,2278.12,2323.42,2468.45,
2595.74,2630.9,2420.7,2157.16,2278.14,2323.15,2468.21,
2595.74,2629.92,2420.54,2156.54,2278.05,2323.67,2468.76,
2595.75,2630.41,2420.69,2157.01,2278.2,2323.17,2468.57,
2595.75,2630.73,2420.57,2157.3,2277.91,2323.52,2468.56,
2595.76,2630.67,2420.48,2156.91,2277.81,2322.7,2468.29,
2595.77,2630.6,2420.41,2156.39,2277.54,2322.56,2468.06,
2595.77,2629.9,2420.1,2156.35,2277.63,2322.9,2467.87,
2595.78,2629.47,2419.97,2156.29,2277.21,2322.44,2468.15,
2595.78,2622.91,2429.91,2155.27,2272.8,2313.62,2499.29,
2595.79,2629.61,2431.28,2152.71,2272.81,2316.31,2469.5,
2595.8,2632,2412.5,2163.47,2278.97,2323.79,2469.67,
2595.8,2631.4,2422.04,2159.22,2280.44,2325.29,2471.04,
2595.81,2633.21,2423.45,2159.57,2281.01,2325.9,2471.64,
2595.81,2634.91,2424.89,2160.47,2281.93,2326.83,2472.42,
2595.82,2634.73,2424.11,2160.23,2281.41,2326.76,2472.26,
2595.82,2634.66,2424.33,2160.26,2281.25,2326.85,2472.01,
2595.83,2635.68,2424.31,2153.45,2227.15,2334.74,2499.25,
2595.83,2643.16,2424.1,2156.04,2268.08,2326.59,2472.18,
2595.84,2634.44,2424.16,2160.08,2281.6,2327.09,2472.25,
2595.84,2635.02,2425.39,2161.06,2282.5,2327.59,2473.37,
2595.85,2635.69,2425.17,2161.01,2282.06,2327.65,2473.42,
2595.86,2635.5,2425.11,2161.34,2281.76,2327.33,2472.87,
2595.86,2635.67,2424.78,2160.77,2281.61,2326.89,2472.49,
2595.87,2634.65,2423.83,2160.57,2281.38,2326.87,2472.23,
2595.87,2634.35,2435.99,2156.78,2272.07,2333.81,2467.02,
2595.88,2634.23,2423.86,2160.18,2281.11,2326.88,2472.01,
2595.88,2634.48,2424.44,2159.75,2281.56,2326.06,2472.13,
