time,FX,FY,FZ,RX,RY,RZ,
2595.7,-6.65557,3.64219,0.38211,-0.361604,0.149526,-0.160715,
2595.7,-6.61078,3.84437,0.414862,-0.366577,0.153006,-0.158669,
2595.71,-6.85994,3.80194,0.51591,-0.367008,0.147289,-0.161477,
2595.71,-6.61878,3.88134,0.585181,-0.369749,0.150721,-0.15827,
2595.72,-6.80154,3.96836,0.546018,-0.371292,0.148911,-0.158987,
2595.72,-6.87335,3.80896,0.370277,-0.366611,0.146926,-0.158491,
2595.73,-6.71952,3.8481,0.431548,-0.36919,0.149233,-0.158337,
2595.73,-6.74552,3.77725,0.436344,-0.367513,0.147914,-0.16017,
2595.74,-6.67688,3.66238,0.434884,-0.364483,0.150125,-0.158723,
2595.74,-6.90914,3.75823,0.386082,-0.365941,0.144341,-0.167534,
2595.75,-6.54593,3.69251,0.447717,-0.362859,0.154462,-0.15825,
2595.75,-6.92832,3.55274,0.53251,-0.361099,0.145922,-0.15851,
2595.76,-6.86747,3.72832,0.477146,-0.363363,0.142441,-0.158406,
2595.77,-6.53032,3.83702,0.375691,-0.368474,0.151569,-0.153331,
2595.77,-6.65395,3.74702,0.423138,-0.366075,0.150292,-0.160336,
2595.78,-6.78568,3.99148,0.416983,-0.37382,0.146679,-0.160045,
2595.78,-6.61346,3.76515,0.57158,-0.368935,0.151333,-0.159357,
2595.79,-6.62563,3.95632,0.469374,-0.367792,0.147844,-0.15644,
2595.8,-6.59563,3.73684,0.518235,-0.36571,0.151736,-0.163764,
2595.8,-6.99694,3.8556,0.502637,-0.367771,0.145907,-0.157871,
2595.81,-6.7642,3.80151,0.454624,-0.367145,0.150521,-0.157638,
2595.81,-6.63498,3.74424,0.439674,-0.366475,0.151386,-0.158519,
2595.82,-6.73515,3.67368,0.435765,-0.360718,0.151144,-0.161701,
2595.82,-6.88654,3.82283,0.422755,-0.365667,0.142268,-0.161798,
2595.83,-6.80241,3.66925,0.471636,-0.363075,0.14732,-0.157381,
2595.83,-6.72625,3.7507,0.517345,-0.365359,0.145745,-0.158641,
2595.84,-6.48302,3.80151,0.403844,-0.368094,0.152514,-0.163,
2595.84,-6.76637,3.74353,0.331639,-0.366153,0.145468,-0.159832,
2595.85,-6.96555,3.81392,0.299846,-0.369449,0.143182,-0.161288,
2595.86,-6.66024,3.87992,0.37162,-0.368027,0.148027,-0.161694,
2595.86,-6.86375,3.60094,0.526741,-0.359619,0.146354,-0.161965,
2595.87,-6.64481,3.67947,0.383017,-0.363113,0.14912,-0.164823,
2595.87,-6.71589,3.74497,0.498824,-0.363238,0.146358,-0.162544,
2595.88,-6.75074,3.84639,0.447505,-0.36695,0.150746,-0.162629,
2595.88,-6.80939,3.70126,0.505582,-0.364277,0.14619,-0.154529,
2595.89,-6.69867,3.75232,0.529683,-0.363808,0.149734,-0.162436,
2595.9,-6.41008,3.87265,0.46604,-0.366124,0.151719,-0.163683,
2595.9,-6.60243,3.8662,0.438645,-0.366321,0.151056,-0.159668,
2595.91,-6.63259,3.70939,0.411686,-0.366982,0.150567,-0.163324,
2595.91,-6.98507,3.82511,0.497884,-0.366281,0.144837,-0.163996,
2595.92,-6.67833,3.78523,0.403619,-0.36386,0.148994,-0.157765,
2595.92,-6.73383,3.73512,0.481711,-0.365715,0.145405,-0.157989,
2595.93,-6.53836,3.95645,0.482499,-0.372298,0.154192,-0.161353,
2595.93,-6.64602,3.68822,0.404885,-0.361743,0.147428,-0.162648,
