time,x,y,z,r,p,y,
2596.12,-0.329178,0.0430935,0.00551089,-7.92993e-05,-3.14155,-1.24335e-05,
2596.12,-0.329188,0.0431034,0.00551695,-2.11797e-05,-3.14157,-4.90128e-05,
2596.13,-0.329199,0.043102,0.0055068,-2.21341e-05,-3.14157,-0.000162526,
2596.13,-0.329182,0.0430911,0.00551493,1.33124e-05,-3.14156,1.38635e-05,
2596.14,-0.329201,0.0431084,0.00551149,-2.39102e-05,-3.14151,-1.33396e-05,
2596.15,-0.329193,0.0431068,0.0055016,-0.000162336,-3.14155,-2.32989e-05,
2596.15,-0.329198,0.0431034,0.00550355,-3.96952e-05,-3.14155,1.20618e-05,
2596.16,-0.329157,0.0430781,0.00549783,7.42519e-06,3.14156,-3.0232e-05,
2596.16,-0.329162,0.0431005,0.00550167,8.42405e-05,3.14154,-6.70463e-05,
2596.17,-0.329205,0.0430913,0.00552887,3.67015e-05,-3.14147,-4.47562e-05,
2596.17,-0.329184,0.0430845,0.00552143,7.66412e-05,-3.14148,-1.08649e-05,
2596.18,-0.329177,0.0430809,0.00549956,-6.51779e-05,-3.14158,5.70337e-05,
2596.19,-0.329213,0.0431029,0.00551917,-2.09235e-05,-3.14148,-4.6723e-05,
2596.19,-0.329214,0.0431177,0.00552248,-9.03598e-06,-3.14151,-0.000108367,
2596.19,-0.329193,0.0431022,0.0055116,-0.000105583,-3.14153,-1.44324e-05,
2596.2,-0.329175,0.0430933,0.0055068,-1.35069e-05,3.14159,2.65862e-05,
2596.21,-0.329216,0.0431069,0.00552996,6.73243e-06,-3.14144,-4.21297e-05,
2596.21,-0.329194,0.0431085,0.00550707,6.67469e-06,-3.14157,-3.40436e-05,
2596.22,-0.329191,0.0430877,0.0055007,1.78316e-05,-3.14158,4.85363e-05,
2596.22,-0.329183,0.0430962,0.00550462,3.88592e-05,-3.14158,2.21336e-05,
2596.23,-0.329177,0.0430952,0.0055089,-1.42273e-05,-3.14156,2.21307e-05,
2596.24,-0.329183,0.0430931,0.00549772,1.43058e-05,3.14159,-3.62143e-05,
2596.24,-0.329199,0.0431218,0.00551174,-4.64632e-05,-3.14156,-7.24595e-05,
2596.25,-0.329189,0.0430969,0.00550093,4.36339e-06,-3.14159,2.744e-05,
2596.26,-0.32916,0.0430837,0.00548699,3.96023e-05,3.14153,-3.1639e-05,
2596.26,-0.329185,0.0430905,0.00550321,-7.38912e-06,-3.14158,-2.57449e-05,
2596.27,-0.329174,0.0430757,0.00550589,4.18517e-05,-3.14158,4.57857e-05,
2596.27,-0.329207,0.043119,0.00551384,3.69215e-05,-3.14153,-0.00014786,
2596.28,-0.329179,0.0430992,0.0055031,0.000104002,3.14157,7.79565e-05,
2596.41,-0.32917,0.0430836,0.00549346,-5.92606e-06,3.14156,-5.88988e-05,
2596.42,-0.329201,0.0431051,0.00550731,1.26194e-05,-3.14158,-5.82855e-05,
2596.43,-0.329196,0.0430851,0.0055057,-2.23847e-05,-3.14154,4.5596e-06,
2596.43,-0.329183,0.0430921,0.00550844,-5.17053e-05,-3.14159,-4.55218e-05,
2596.44,-0.32918,0.0430854,0.00550243,6.74278e-05,-3.14159,1.35234e-06,
2596.44,-0.329183,0.0431076,0.00549951,8.38636e-05,3.14159,2.12652e-05,
2596.45,-0.329209,0.0430906,0.00551648,-4.04237e-05,-3.14146,4.16021e-05,
2596.46,-0.329218,0.0431121,0.00553286,-4.20642e-05,-3.14147,-8.84858e-05,
2596.51,-0.329177,0.0430899,0.00549614,0.000111959,3.14154,-4.86195e-05,
2596.51,-0.329183,0.0431006,0.0055023,3.3075e-05,3.14157,3.44919e-05,
2596.52,-0.329174,0.0431099,0.00549909,-2.54113e-05,-3.14158,3.74177e-05,
2596.52,-0.329172,0.043097,0.00549629,-6.01322e-06,3.14154,4.29531e-05,
2596.52,-0.329169,0.0430957,0.00548929,7.35062e-07,3.14152,1.40948e-05,
2596.53,-0.329185,0.0431005,0.00552117,5.62679e-05,-3.14152,-5.27777e-05,
2596.54,-0.329165,0.0430714,0.00550913,4.33862e-05,-3.14159,2.98182e-05,
2596.54,-0.329176,0.0430939,0.00550923,-7.47469e-05,-3.14157,-4.99414e-05,
2596.55,-0.329202,0.0431122,0.00551109,-6.60634e-05,-3.1415,-0.000162301,
2596.55,-0.32919,0.0431064,0.00550562,-3.3113e-05,-3.14159,-1.31549e-05,
2596.56,-0.329181,0.0430917,0.00549167,4.72881e-05,3.14155,-2.6009e-05,
2596.57,-0.329184,0.0430884,0.00549622,-0.000104942,-3.14159,5.9495e-05,
2596.57,-0.329182,0.0430961,0.00549346,6.01578e-05,3.14158,-0.000102584,
2596.58,-0.329205,0.0431151,0.00552168,-5.83049e-05,-3.14148,-4.83187e-05,
2596.58,-0.329186,0.0431009,0.00549009,4.49446e-05,3.14157,-1.13456e-05,
2596.59,-0.329199,0.0431078,0.0055125,-5.31086e-05,-3.14153,-5.92812e-05,
2596.59,-0.329187,0.0431048,0.00550694,2.78545e-05,3.14157,6.24787e-05,
2596.6,-0.329168,0.0430828,0.00548809,-4.19458e-05,3.14154,-5.13632e-05,
2596.6,-0.3292,0.0430916,0.00551848,-7.45363e-06,-3.1415,-1.51165e-05,
2596.61,-0.329189,0.0431132,0.00550906,-0.000109967,-3.14156,-7.30473e-05,
2596.62,-0.329194,0.0430976,0.00549639,-4.75026e-05,-3.14155,-5.34407e-05,
2596.62,-0.329197,0.0431181,0.00551589,-6.5349e-05,-3.14156,-6.28057e-05,
2596.63,-0.329214,0.0431159,0.00552351,-4.62573e-05,-3.14144,-4.8576e-05,
2596.63,-0.329206,0.043092,0.00553756,0.000120479,-3.14148,-0.000101403,
2596.64,-0.329187,0.0431217,0.00551501,-6.49786e-05,-3.14155,-0.00010096,
2596.64,-0.329158,0.0430868,0.00549926,-1.79902e-05,3.14152,4.49068e-05,
2596.65,-0.329208,0.0431014,0.0055169,-1.40481e-05,-3.14147,-1.74694e-05,
2596.66,-0.329194,0.0430945,0.0055028,0.000168026,-3.14156,-6.55953e-05,
2596.66,-0.329203,0.043087,0.00550753,-9.15921e-06,-3.14155,2.04883e-05,
2596.67,-0.329184,0.0430856,0.0055129,0.000101765,-3.14159,-5.76825e-05,
2596.67,-0.329167,0.0431053,0.00549909,7.34086e-05,3.14157,-9.04699e-06,
2596.68,-0.329209,0.0430975,0.00551554,8.16544e-05,-3.1415,-1.60085e-05,
2596.69,-0.329188,0.0430834,0.00550384,-1.9277e-05,-3.14156,-2.53189e-05,
2596.69,-0.329188,0.0431079,0.0055125,-1.87145e-05,-3.14154,-4.67662e-06,
2596.7,-0.329186,0.0430955,0.00550412,-4.54618e-05,-3.14156,-3.45325e-05,
2596.7,-0.329178,0.0430893,0.00550071,1.55481e-06,3.14154,7.13e-05,
2596.71,-0.329186,0.043087,0.00550029,-2.62872e-05,-3.14157,5.98374e-05,
2596.71,-0.329184,0.0430995,0.00551869,-5.40018e-05,-3.14158,-9.60012e-05,
2596.72,-0.329181,0.0430983,0.00550658,-3.96233e-05,-3.14159,-5.21713e-05,
2596.72,-0.329203,0.043119,0.00551802,-3.97266e-05,-3.14149,-8.69465e-06,
2596.73,-0.32919,0.043113,0.00550718,-6.76291e-06,-3.14158,-6.17514e-05,
2596.73,-0.329168,0.0430816,0.00550079,-5.2476e-05,3.14159,-4.1315e-05,
2596.74,-0.3292,0.0430977,0.00550361,-2.11035e-05,-3.14158,-1.03288e-05,
2596.75,-0.329193,0.0431127,0.00550537,-7.18605e-05,-3.14156,-3.0027e-05,
2596.75,-0.329174,0.0431035,0.00549643,1.41897e-05,3.14156,1.76069e-05,
2596.76,-0.329157,0.0430847,0.00548423,8.38405e-05,3.1415,-2.6223e-05,
2596.76,-0.329155,0.04309,0.00550081,2.76083e-05,3.14156,2.60744e-07,
2596.77,-0.329161,0.0430853,0.00549415,2.7862e-05,3.14154,-5.75862e-05,
2596.77,-0.329186,0.0430961,0.00550455,1.65209e-05,-3.14158,-3.47891e-05,
2596.78,-0.329183,0.0430787,0.00549026,-1.04007e-05,3.14155,-3.42207e-05,
2596.78,-0.329169,0.0430986,0.0055006,0.00010394,3.14158,2.63535e-05,
2596.79,-0.32919,0.0430868,0.00549648,5.31729e-06,-3.14159,-1.76731e-06,
2596.8,-0.329177,0.0430848,0.00549119,1.45063e-05,3.14156,-0.000105694,
2596.8,-0.329166,0.043074,0.00551002,-5.17607e-06,3.14158,1.48674e-05,
2596.81,-0.329174,0.0431004,0.0054987,-9.78479e-05,-3.14158,-2.49036e-05,
2596.81,-0.329215,0.0431119,0.00550153,-5.31832e-05,-3.14154,-1.26563e-05,
2596.82,-0.329187,0.0431039,0.00548839,6.76554e-06,3.14155,7.52667e-06,
2596.82,-0.329186,0.0430814,0.00549616,6.07676e-06,3.14157,-3.8036e-06,
2596.83,-0.329183,0.0431019,0.00551081,-7.18355e-05,-3.14155,-2.3612e-05,
2596.84,-0.329204,0.0430944,0.00549891,-8.4644e-05,-3.14155,2.61879e-05,
2596.84,-0.329192,0.0430919,0.00550028,5.10885e-05,-3.14158,-4.05103e-05,
2596.85,-0.329183,0.0430931,0.00551871,-7.21796e-06,-3.1415,-3.64181e-05,
