time,x,y,z,r,p,y,
3279.38,-0.32918,0.043072,0.005509,5.47464e-05,-3.14158,-3.83676e-05,
3279.39,-0.329169,0.0431,0.00548983,0.000118024,3.14156,3.68158e-05,
3279.39,-0.329174,0.0430745,0.00550197,-6.95704e-05,3.14155,2.37065e-05,
3279.4,-0.329203,0.0431011,0.00551269,-4.98753e-05,-3.14158,-7.61651e-06,
3279.4,-0.329179,0.0430697,0.00550088,-0.000125753,3.14159,-3.72318e-05,
3279.41,-0.32917,0.0430866,0.00549437,6.15632e-05,3.14156,-6.85226e-05,
3279.42,-0.329198,0.0430827,0.00550173,1.21181e-05,-3.14157,-4.83576e-05,
3279.42,-0.3292,0.0431048,0.00550747,3.31437e-06,-3.14155,-0.000121653,
3279.43,-0.329184,0.0430947,0.00549727,4.20409e-05,-3.14159,-6.00484e-06,
3279.43,-0.329202,0.0430918,0.00551191,8.18303e-05,-3.14152,-6.84834e-05,
3279.43,-0.329202,0.0430918,0.00551191,8.18303e-05,-3.14152,-6.84834e-05,
3279.44,-0.329197,0.0431014,0.00550354,4.52598e-06,-3.14157,-4.33734e-05,
3279.44,-0.329182,0.0430468,0.00549458,0.000165557,-3.14157,0.000102597,
3279.45,-0.329198,0.0430887,0.00549797,1.68008e-06,-3.14156,-2.24927e-05,
3279.46,-0.329198,0.0430887,0.00549797,1.68008e-06,-3.14156,-2.24927e-05,
3279.46,-0.329169,0.043076,0.00549505,2.32721e-05,3.14159,-0.000102357,
3279.47,-0.329172,0.0430877,0.00549295,7.18655e-05,3.14156,-2.11433e-05,
3279.47,-0.329198,0.0430813,0.00551147,6.21863e-05,-3.14155,-5.85969e-05,
3279.48,-0.329184,0.0430845,0.00550634,-2.84387e-05,3.14159,4.14334e-05,
3279.48,-0.329184,0.0430845,0.00550634,-2.84387e-05,3.14159,4.14334e-05,
3279.49,-0.329188,0.0430922,0.00551483,1.80565e-05,-3.14155,-7.35776e-05,
3279.5,-0.329208,0.0430986,0.00550816,2.76317e-05,-3.14154,-2.68663e-05,
3279.5,-0.329195,0.0431037,0.00551297,-9.34323e-05,-3.14153,-8.24e-05,
3279.51,-0.329176,0.0430977,0.00550612,6.07428e-05,-3.14159,-3.09497e-05,
3279.51,-0.329194,0.0430762,0.0055018,-5.6256e-05,3.14159,6.95221e-05,
3279.52,-0.329183,0.0430728,0.00551096,3.38934e-06,-3.14159,4.52665e-05,
3279.52,-0.329201,0.0431025,0.00550177,1.57946e-05,3.14159,5.63233e-05,
3279.53,-0.329209,0.0431014,0.00551473,-2.064e-05,-3.14152,-0.000153221,
3279.53,-0.329204,0.0430769,0.00550851,0.000140192,-3.14151,-9.72478e-07,
3279.54,-0.329169,0.043071,0.00550815,-5.61397e-05,3.14158,1.61883e-05,
3279.55,-0.329169,0.043071,0.00550815,-5.61397e-05,3.14158,1.61883e-05,
3279.55,-0.329186,0.0430892,0.0055021,3.00461e-05,3.14159,-3.54668e-06,
3279.56,-0.329171,0.0430884,0.00548541,-3.51813e-05,3.14152,-2.27871e-05,
3279.56,-0.329204,0.0430886,0.00550692,-2.39666e-05,-3.14153,9.50016e-06,
3279.57,-0.329184,0.0430846,0.00550429,4.9526e-06,3.14158,-9.65536e-05,
3279.57,-0.329186,0.0430798,0.00550291,-2.84036e-06,-3.14156,-2.53653e-06,
3279.58,-0.329167,0.043074,0.00549573,-3.49997e-05,3.14155,-6.98246e-05,
3279.58,-0.329184,0.0431078,0.00549214,3.5168e-05,3.14155,3.908e-05,
