time,x,y,z,r,p,y,
2081.91,-0.329197,0.0431125,0.0155048,-8.49797e-05,-3.14153,-0.00010272,
2081.92,-0.329188,0.0431039,0.0155015,6.23804e-06,-3.14158,-7.0269e-05,
2081.92,-0.329216,0.0431121,0.0155127,-4.05585e-05,-3.14154,-8.40012e-05,
2081.92,-0.329184,0.0430774,0.0154974,0.00011413,-3.14155,2.99483e-05,
2081.93,-0.329192,0.0431072,0.015501,2.1776e-05,3.14157,6.48633e-05,
2081.94,-0.329188,0.0431058,0.0155105,-3.34891e-05,-3.14154,-5.74467e-05,
2081.94,-0.329208,0.0431087,0.0154921,-8.03519e-05,-3.14158,6.73619e-05,
2081.95,-0.329195,0.0430992,0.0155004,-2.67513e-05,-3.14154,-8.19977e-06,
2081.96,-0.329202,0.0430972,0.0155027,1.06007e-06,-3.14153,-4.95727e-05,
2081.96,-0.329181,0.043091,0.0154996,4.57986e-05,3.14157,-9.55916e-06,
2081.97,-0.3292,0.0430967,0.0155044,5.70266e-05,-3.14153,-9.14022e-07,
2081.97,-0.329172,0.0431144,0.0154942,0.000111014,3.14155,-3.15158e-05,
2081.97,-0.329199,0.0431024,0.015495,1.26567e-05,-3.14159,9.65936e-06,
2081.98,-0.329181,0.0430841,0.0154912,-3.00258e-05,3.14159,-5.51272e-05,
2081.98,-0.329166,0.0430862,0.0155078,-7.94605e-05,-3.14159,2.94257e-05,
2081.99,-0.329218,0.0431084,0.0155226,-1.26964e-05,-3.14147,-7.20339e-05,
2082,-0.329161,0.043085,0.015482,7.23166e-07,3.14152,-6.37499e-05,
2082,-0.329185,0.0430941,0.0154982,-6.88966e-05,3.14155,6.20243e-05,
2082.01,-0.329174,0.0430805,0.0154849,1.02953e-05,3.14156,-2.96376e-05,
2082.02,-0.329194,0.0430927,0.0154877,-3.64034e-06,-3.14159,3.56369e-05,
2082.02,-0.329211,0.0431016,0.0155006,-1.69305e-05,-3.14151,-2.10935e-05,
2082.03,-0.329189,0.0431008,0.015491,-6.89452e-05,3.14156,3.55586e-05,
2082.03,-0.32916,0.043096,0.0154737,3.80241e-05,3.14148,-6.60562e-07,
2082.04,-0.329176,0.0430871,0.015489,7.41181e-05,3.14156,-4.68448e-05,
2082.04,-0.329203,0.0431052,0.0154905,5.31989e-05,3.14159,-3.2094e-06,
2082.05,-0.329178,0.0431059,0.0155024,-2.00939e-05,-3.14157,7.4806e-06,
2082.06,-0.329185,0.0431004,0.0154977,-4.37587e-05,3.14159,8.5053e-05,
2082.06,-0.329204,0.0431047,0.01551,-4.73124e-05,-3.14154,-5.04054e-06,
2082.07,-0.329178,0.0430831,0.0154935,2.99242e-06,3.14155,-5.03879e-07,
2082.07,-0.329192,0.0431059,0.0154893,-4.58539e-05,3.14158,1.9748e-05,
2082.08,-0.329195,0.0431094,0.0155021,-9.69352e-05,-3.14158,5.18779e-05,
2082.08,-0.329177,0.0431007,0.0154988,-7.98918e-05,-3.14158,-2.33925e-05,
2082.09,-0.329177,0.0430923,0.0154914,-3.1666e-05,3.14157,2.03969e-05,
2082.09,-0.329196,0.0431055,0.0155003,7.13466e-05,-3.14157,-6.205e-05,
2082.1,-0.329179,0.0430979,0.0154957,3.80475e-06,3.14157,-2.09739e-05,
2082.1,-0.329223,0.0431207,0.0155096,-8.13988e-06,-3.14149,-3.80864e-05,
2082.11,-0.329184,0.0431026,0.0154934,-9.88054e-05,-3.14158,4.73335e-05,
2082.11,-0.329168,0.0430947,0.0155078,8.83315e-05,3.14158,4.65061e-05,
2082.11,-0.329187,0.0431009,0.0155031,-1.77998e-05,3.14158,1.07662e-05,
2082.12,-0.329177,0.0430881,0.0154939,-5.76176e-05,3.14156,-1.79297e-05,
2082.13,-0.329171,0.0430928,0.0154962,-3.59035e-05,3.14157,-4.82769e-05,
2082.13,-0.329197,0.0431095,0.0154963,-1.38465e-06,-3.14158,-3.63955e-05,
2082.14,-0.329193,0.0431088,0.0155,-3.14283e-05,3.14159,3.36796e-05,
2082.14,-0.329172,0.0430884,0.0154735,4.06302e-05,3.1415,-0.00011482,
2082.15,-0.329195,0.0431042,0.0155057,4.31953e-05,-3.14159,-2.05173e-06,
2082.16,-0.329148,0.0430888,0.0154919,6.53389e-05,3.14147,-8.71162e-06,
2082.16,-0.329175,0.043087,0.015501,7.57996e-06,3.14156,9.93948e-06,
2082.17,-0.329198,0.0431107,0.0154953,-9.42865e-05,-3.14157,-6.29625e-06,
2082.17,-0.329174,0.0430945,0.0154926,-2.2291e-05,3.14154,-4.343e-05,
2082.18,-0.32916,0.0431073,0.0154818,8.51232e-05,3.14151,2.1725e-05,
2082.18,-0.329195,0.0430949,0.0154919,2.28118e-05,-3.14157,-3.13194e-05,
2082.19,-0.329176,0.0430896,0.0154982,1.50463e-05,3.14158,-3.09688e-05,
2082.19,-0.329187,0.0430989,0.0155036,-9.52807e-05,3.14158,0.000117804,
2082.2,-0.32918,0.043084,0.0154813,8.25922e-06,3.14154,-5.56311e-05,
2082.21,-0.329216,0.0431062,0.0155069,2.38211e-05,-3.14155,-3.50651e-05,
2082.21,-0.329142,0.0430836,0.015481,9.96207e-05,3.14147,-4.89494e-05,
2082.22,-0.329212,0.0431036,0.0155027,3.15411e-05,-3.14151,1.84717e-05,
2082.22,-0.329188,0.0431051,0.0154961,9.4512e-05,3.14157,-1.07509e-05,
2082.23,-0.329192,0.0430977,0.015497,-1.55418e-05,3.14157,-9.82537e-06,
2082.23,-0.329186,0.0431081,0.0154855,2.68e-05,3.14154,5.2916e-05,
2082.24,-0.329186,0.0430978,0.0154923,-3.35233e-05,-3.14159,6.41216e-06,
2082.25,-0.329206,0.0430949,0.0155038,7.65849e-05,-3.14152,-2.37916e-05,
2082.25,-0.329197,0.0430927,0.0155038,5.02598e-05,-3.14155,-5.36848e-06,
2082.25,-0.329205,0.0431001,0.0155033,7.5354e-05,-3.14157,2.85168e-05,
2082.26,-0.329202,0.0430875,0.0154965,9.52293e-05,-3.14153,5.66901e-05,
2082.27,-0.329196,0.0431059,0.0154866,9.64526e-05,3.14159,7.02552e-06,
2082.27,-0.329203,0.0430878,0.015503,9.49285e-05,-3.14157,1.45223e-05,
2082.28,-0.329192,0.0431001,0.0154973,-2.9064e-05,-3.14158,-2.52529e-05,
2082.28,-0.329176,0.0430931,0.0154869,8.20819e-06,3.14154,-1.49202e-05,
2082.29,-0.329172,0.0430877,0.0155001,-4.82332e-05,-3.14157,-5.24512e-05,
2082.29,-0.329212,0.0431249,0.0154972,-3.30322e-05,-3.14152,-0.00015727,
2082.3,-0.329165,0.043081,0.015507,-6.45758e-05,3.14157,7.90361e-05,
2082.31,-0.329178,0.0430917,0.0154939,-5.23875e-05,-3.14159,6.46311e-05,
2082.31,-0.329188,0.043104,0.0155002,-2.62967e-05,-3.14159,9.01952e-06,
2082.32,-0.329205,0.0431123,0.0155081,2.992e-05,-3.14155,-5.19865e-05,
2082.32,-0.329208,0.0431184,0.015508,-1.49425e-05,-3.14154,-5.77547e-05,
2082.33,-0.329163,0.0430883,0.0154766,-2.96447e-05,3.14156,-5.82949e-05,
2082.33,-0.329179,0.0430911,0.0154766,3.58605e-05,3.14155,-8.32681e-05,
2082.34,-0.329193,0.0431031,0.0155043,-7.697e-06,-3.14152,-9.623e-05,
2082.34,-0.329189,0.0430994,0.0154923,-1.7495e-05,3.14158,6.33285e-05,
2082.35,-0.329183,0.043092,0.0154934,6.22052e-05,3.14156,-2.59487e-06,
2082.35,-0.329187,0.043095,0.0155055,0.000119234,3.14159,1.74818e-05,
2082.36,-0.329183,0.0430892,0.0154971,3.82269e-05,3.14156,2.42818e-05,
2082.37,-0.329185,0.0430945,0.0154972,3.15528e-05,-3.14157,3.41181e-05,
2082.37,-0.329189,0.0431168,0.0154983,0.000107844,3.14159,2.31595e-05,
2082.38,-0.32921,0.0431077,0.0155028,5.02584e-05,-3.14155,-6.01853e-05,
2082.38,-0.329205,0.0431011,0.0155098,-4.25865e-05,-3.14152,-4.57215e-05,
2082.39,-0.329172,0.0430931,0.0154863,-3.8345e-05,3.14154,7.16615e-06,
2082.4,-0.329177,0.0431018,0.0154925,5.46359e-05,3.14157,-2.0607e-05,
2082.4,-0.329174,0.0430864,0.0154954,-6.18901e-05,3.14154,-5.33997e-05,
2082.41,-0.329202,0.0431123,0.0155079,-2.88422e-05,-3.14149,-4.17923e-05,
2082.41,-0.329172,0.0430918,0.0154807,0.000105978,3.14158,-4.35586e-05,
2082.42,-0.329171,0.0431083,0.0155001,-0.000169279,-3.14158,5.3822e-05,
2082.42,-0.329204,0.0431309,0.0154995,-0.00012508,-3.14155,-1.90299e-06,
2082.43,-0.329163,0.0430857,0.0154837,-5.02033e-05,3.14153,-7.57166e-05,
2082.43,-0.329187,0.0430928,0.0154922,0.000142659,-3.14157,-1.40713e-05,
2082.44,-0.329208,0.0430961,0.0155071,-2.92848e-05,-3.14152,2.02475e-05,
2082.44,-0.329195,0.0431096,0.0155027,-4.22823e-06,3.14159,-1.74251e-05,
2082.45,-0.329209,0.0431028,0.0155113,5.43215e-05,-3.14157,-1.47229e-05,
2082.46,-0.329164,0.0430847,0.0154809,2.68847e-05,3.14153,-6.72694e-05,
2082.46,-0.329181,0.0430824,0.0154971,-3.59423e-06,3.14158,-6.70286e-05,
2082.47,-0.329196,0.0431092,0.0155009,4.82958e-06,-3.14157,-0.000106928,
2082.47,-0.329194,0.0430982,0.0155031,9.78101e-06,3.14159,5.00059e-05,
2082.48,-0.32918,0.0430808,0.0154837,-4.80023e-05,3.14153,-4.11123e-06,
2082.49,-0.329196,0.0431088,0.015501,-0.000136836,-3.14153,-5.45456e-06,
2082.49,-0.329164,0.0430716,0.0154859,2.32219e-05,3.14154,-8.25341e-05,
2082.5,-0.329195,0.0430745,0.0154847,-0.000134294,3.14159,-1.37475e-05,
2082.5,-0.329199,0.0431196,0.0155203,-9.997e-05,-3.14158,-8.2577e-05,
2082.51,-0.329203,0.0431042,0.0155001,1.05041e-05,-3.14155,4.0589e-06,
2082.51,-0.329187,0.0431052,0.0155047,-3.35657e-05,-3.14155,-8.23095e-06,
2082.52,-0.329175,0.0431009,0.0154963,2.01998e-05,3.14155,3.54694e-05,
2082.52,-0.32917,0.0430859,0.0154932,-8.73758e-05,3.14153,-6.96153e-05,
2082.53,-0.329172,0.0430803,0.0154848,-4.35296e-05,3.14155,-4.72695e-05,
2082.54,-0.329177,0.0431023,0.0154883,7.32911e-06,3.14156,2.66071e-06,
2082.54,-0.329187,0.0430991,0.0154966,-4.05472e-05,-3.14159,5.5379e-05,
2082.55,-0.32917,0.0430732,0.0154887,-9.63949e-05,3.14155,-0.000130703,
2082.55,-0.329201,0.0430965,0.0154911,-4.85612e-05,-3.14158,-1.29981e-05,
2082.61,-0.329182,0.0431056,0.0155008,-9.87814e-05,-3.14156,2.53183e-05,
2082.61,-0.329192,0.0431002,0.0154901,-2.92074e-05,-3.14159,4.6242e-05,
2082.61,-0.329189,0.0430779,0.0154864,-3.66304e-05,3.14159,-0.00010258,
2082.62,-0.329181,0.0431044,0.0155071,-6.10995e-05,-3.14157,-0.000106074,
2082.63,-0.329225,0.0431218,0.0155082,-5.91546e-05,-3.14151,-6.91877e-05,
2082.63,-0.329204,0.0431067,0.0155052,1.59536e-05,-3.14152,-2.95343e-05,
2082.64,-0.329188,0.0430879,0.0154925,8.13473e-06,3.14158,1.55276e-05,
2082.64,-0.329165,0.043086,0.0154929,-2.98503e-05,3.14156,-8.27091e-05,
2082.64,-0.329179,0.0430947,0.0154965,3.78178e-06,3.14159,-4.43071e-05,
2082.65,-0.329184,0.0430969,0.0155022,0.000101943,-3.14158,-9.6367e-06,
2082.65,-0.32918,0.0430952,0.0154969,5.45866e-05,3.14159,-3.80467e-06,
2082.66,-0.329193,0.0430891,0.0155007,-6.74153e-05,3.14159,3.60582e-05,
2082.66,-0.329193,0.0431069,0.0155121,-6.12907e-05,-3.14156,-0.00011003,
2082.67,-0.329198,0.0430998,0.0154968,2.94325e-05,-3.14156,-3.66542e-05,
2082.68,-0.329161,0.043104,0.0154861,7.33155e-05,3.14155,-7.91837e-05,
2082.68,-0.329183,0.0430798,0.0154938,-0.000148315,3.14159,-4.37341e-05,
2082.69,-0.329181,0.0430983,0.0154813,7.17755e-05,3.14156,-4.5258e-05,
2082.69,-0.329208,0.0431081,0.0154969,-8.84664e-05,-3.14157,6.99365e-06,
2082.7,-0.329222,0.0431079,0.0155022,4.01436e-06,-3.14151,-7.87724e-05,
2082.7,-0.329202,0.0430944,0.0155002,1.73969e-05,-3.14152,2.05946e-05,
2082.71,-0.329184,0.0430847,0.0154946,3.16212e-05,3.14156,-2.59396e-05,
2082.71,-0.329148,0.0430903,0.0154806,7.05272e-05,3.14147,-7.01426e-05,
2082.72,-0.329162,0.0430861,0.015481,-3.6238e-06,3.1415,-7.68324e-05,
2082.73,-0.329195,0.0431001,0.0155122,-5.99748e-05,-3.14155,-2.6433e-05,
2082.73,-0.32916,0.0430922,0.0154844,3.28102e-05,3.14153,-4.37666e-05,
2082.74,-0.32919,0.0430886,0.015492,4.86551e-05,3.14159,-2.60863e-05,
2082.74,-0.329196,0.0430969,0.015499,3.63414e-05,-3.14156,-7.87367e-05,
2082.75,-0.32921,0.0431015,0.0154985,-7.172e-06,-3.14153,-4.97381e-05,
2082.75,-0.329169,0.0430883,0.0154834,4.0777e-05,3.14149,-8.23646e-05,
2082.76,-0.329173,0.043098,0.0154954,6.17911e-05,3.14157,9.65736e-05,
2082.77,-0.329205,0.0431139,0.0155042,-2.93515e-05,-3.14155,7.20522e-06,
2082.77,-0.329174,0.0430996,0.0154873,9.40636e-05,3.14158,-5.89847e-06,
2082.77,-0.329194,0.0431039,0.0155031,7.67111e-05,-3.14155,-8.17504e-05,
2082.78,-0.329185,0.0430922,0.0154777,5.08541e-05,3.14156,-8.44338e-05,
2082.78,-0.329216,0.0431155,0.0155072,-6.13992e-07,-3.1415,-2.45109e-05,
2082.79,-0.329196,0.0431026,0.0155017,1.81328e-05,-3.14154,-2.97681e-06,
2082.8,-0.329184,0.0431013,0.0155017,-4.10726e-05,-3.14158,-3.12584e-05,
2082.8,-0.329197,0.0431005,0.0154905,-7.38908e-05,-3.14157,-8.09505e-06,
2082.81,-0.329184,0.0431089,0.0154938,-0.000136971,-3.14157,4.96248e-05,
2082.81,-0.329186,0.0431141,0.0155121,-0.000117512,-3.14154,-3.70279e-05,
2082.82,-0.329173,0.0430907,0.0154915,7.41962e-05,3.14155,-2.35612e-05,
2082.82,-0.329188,0.0430968,0.0154956,-4.41797e-05,3.14159,-1.39322e-05,
2082.83,-0.329188,0.0430936,0.0155058,1.74186e-05,-3.14153,5.92966e-06,
2082.84,-0.32918,0.0430948,0.0154925,-5.57796e-05,3.14159,3.52169e-05,
2082.84,-0.32918,0.0430851,0.0154917,-5.02894e-05,3.14157,-1.04612e-05,
2082.85,-0.329191,0.0430863,0.0155031,-5.23854e-05,-3.14154,4.05923e-05,
2082.86,-0.329197,0.0431148,0.0154958,-8.65584e-05,-3.14157,-8.18442e-05,
2082.86,-0.329176,0.0430916,0.0154878,-4.99993e-05,3.14154,-6.39055e-05,
2082.86,-0.329151,0.0430889,0.0154767,-1.10532e-05,3.14147,-0.000117535,
2082.87,-0.329178,0.0430931,0.0154779,-0.000102689,3.14154,-7.06898e-05,
2082.87,-0.329194,0.0431104,0.0155049,1.98152e-05,3.14159,-1.43148e-05,
2082.88,-0.329216,0.0431223,0.0155273,-9.76883e-05,-3.14151,-7.26391e-05,
2082.89,-0.329207,0.0431012,0.0155014,-1.06007e-05,-3.14157,-9.3991e-06,
2082.89,-0.329161,0.0430767,0.0154764,-2.92e-05,3.14152,-0.000120875,
2082.9,-0.329183,0.0430968,0.0154882,8.848e-05,3.14154,-2.53123e-05,
2082.9,-0.329187,0.0430944,0.0154897,6.83738e-05,3.14156,-7.19236e-05,
2082.91,-0.329178,0.0431115,0.0154915,7.85535e-05,3.14159,-3.75232e-05,
2082.91,-0.32918,0.0430871,0.0154944,4.11946e-05,3.14159,-6.01294e-05,
2082.92,-0.329226,0.0431219,0.0155044,-1.25572e-05,-3.14151,-7.55665e-05,
2082.93,-0.329186,0.0431034,0.0155017,-5.2348e-05,-3.14158,-1.82472e-05,
2082.93,-0.329172,0.0431029,0.0154949,4.22923e-05,3.14156,0.000100174,
2082.94,-0.329183,0.04309,0.0154993,-6.92073e-05,3.14159,7.76529e-05,
2082.95,-0.329194,0.0431011,0.0155,1.58147e-05,-3.14158,-3.20337e-05,
2082.95,-0.329191,0.043096,0.0154916,-5.00529e-05,3.14158,-4.72622e-05,
2082.95,-0.329204,0.0431002,0.0154981,-1.15617e-06,-3.14152,-1.49723e-05,
2082.96,-0.329182,0.0430999,0.015494,-0.000150264,-3.14155,4.39468e-05,
2082.96,-0.329185,0.0430881,0.0155145,6.00392e-05,-3.14153,-2.5761e-05,
2082.97,-0.329162,0.0430884,0.015484,6.50439e-05,3.14153,-4.93958e-05,
2082.97,-0.329198,0.0431137,0.0154824,-7.30025e-05,-3.14157,-1.15322e-05,
2082.98,-0.329205,0.0430938,0.015503,6.89845e-05,-3.14154,-2.33722e-05,
2082.99,-0.329183,0.0430781,0.0154917,8.7926e-05,-3.14157,3.56444e-05,
2082.99,-0.329166,0.0430882,0.0154803,8.16435e-05,3.1415,-3.73443e-05,
2083,-0.329186,0.0431144,0.0155017,-0.000143422,-3.14153,-3.50092e-05,
2083,-0.329199,0.043106,0.0155082,-2.82123e-05,-3.14152,-6.06621e-05,
2083.01,-0.32918,0.0430942,0.0154899,-1.26006e-05,3.14153,-1.8308e-05,
2083.02,-0.329186,0.0430873,0.0154916,5.71718e-05,-3.14158,3.47942e-06,
2083.02,-0.329212,0.0431065,0.0155132,3.56678e-06,-3.14154,-4.14117e-05,
2083.03,-0.329173,0.0430964,0.0154941,9.28005e-05,3.14158,-3.89948e-05,
2083.03,-0.329189,0.0430869,0.0155046,4.37433e-05,-3.14154,-4.53726e-05,
2083.04,-0.32919,0.0431038,0.0155035,3.86599e-05,-3.14155,-0.000106806,
2083.04,-0.329163,0.043112,0.0154883,0.000142765,3.14155,1.58889e-05,
2083.05,-0.329185,0.0431133,0.0155048,-0.000200723,-3.14157,-7.76141e-06,
2083.05,-0.329219,0.0431164,0.0155167,-1.73913e-05,-3.14153,-7.65438e-05,
2083.06,-0.329169,0.0430995,0.015496,-2.47474e-05,3.14155,1.91852e-05,
2083.07,-0.329171,0.0430879,0.0154874,4.05072e-05,3.14154,-5.9692e-05,
2083.07,-0.32917,0.043068,0.0154886,-6.1917e-05,3.1415,-4.48117e-05,
2083.08,-0.329206,0.0431002,0.0154971,-6.80326e-05,-3.14156,-3.74296e-05,
2083.08,-0.329196,0.043112,0.0155069,-0.000106193,-3.14156,-7.89685e-05,
2083.09,-0.32918,0.0431122,0.0154854,6.11644e-05,3.14157,1.12363e-05,
2083.09,-0.329168,0.043077,0.0154817,-5.76062e-05,3.14153,-9.59634e-05,
2083.1,-0.329192,0.0431108,0.0154916,-7.32657e-05,-3.14159,-5.98181e-06,
2083.11,-0.329173,0.043094,0.0154923,6.68647e-05,3.14153,-3.61598e-05,
2083.11,-0.329201,0.0431102,0.0155079,-4.12333e-05,-3.14154,-1.01793e-05,
2083.12,-0.329191,0.0430981,0.0154975,2.63169e-05,3.14158,7.41782e-06,
2083.12,-0.329177,0.0431008,0.015481,1.49741e-05,3.14154,-6.38903e-05,
2083.13,-0.329174,0.043083,0.0154872,5.9114e-05,3.14156,-5.67744e-05,
2083.22,-0.329171,0.0430915,0.0154938,8.98805e-05,3.14157,-4.9624e-05,
2083.23,-0.32917,0.0430875,0.0154816,1.37454e-06,3.14153,-3.65479e-05,
2083.23,-0.329203,0.0430949,0.015502,2.49889e-05,-3.14153,-5.01006e-05,
2083.24,-0.329197,0.0430882,0.0155014,7.86777e-05,-3.14158,-3.78298e-05,
2083.24,-0.329143,0.0430811,0.0154829,8.76859e-05,3.14148,-7.54525e-05,
2083.25,-0.32918,0.0430929,0.0154951,-6.20989e-05,3.14159,-5.84307e-05,
2083.25,-0.32919,0.0430965,0.0154909,-5.37708e-05,-3.14159,1.63611e-06,
2083.26,-0.329183,0.0430921,0.0154893,-0.000105965,-3.14157,6.91332e-07,
2083.27,-0.329173,0.0430819,0.0154916,-8.31751e-05,3.14154,1.14701e-05,
2083.27,-0.329183,0.0430926,0.0154985,2.25689e-05,-3.14158,1.21692e-05,
2083.28,-0.329183,0.0431034,0.0154908,-1.79801e-05,3.14157,-2.16157e-05,
2083.28,-0.329193,0.0430947,0.0155018,-3.4171e-05,-3.14153,-2.54986e-07,
2083.29,-0.329174,0.0431101,0.0154871,0.000158025,3.14155,-3.63757e-05,
2083.29,-0.329188,0.0430961,0.0154825,1.83909e-05,-3.14159,-6.4142e-07,
2083.3,-0.329174,0.0430913,0.015488,1.50746e-05,3.14154,-4.7042e-05,
2083.31,-0.329179,0.0431035,0.0154793,-1.14787e-05,3.14153,3.24974e-05,
2083.31,-0.329191,0.0431089,0.0155051,-0.000111598,-3.14157,-2.48795e-05,
2083.31,-0.329179,0.0431104,0.0154827,6.03742e-07,3.14157,-6.05563e-05,
2083.32,-0.32919,0.0430984,0.0154893,1.49721e-05,3.14157,-1.22334e-05,
2083.32,-0.329187,0.043087,0.0154948,-1.56772e-05,-3.14158,3.2201e-05,
2083.33,-0.329189,0.0431007,0.0155064,-8.59284e-05,-3.14154,-2.7823e-05,
2083.34,-0.32919,0.0431027,0.0154947,-1.89891e-05,-3.14156,-7.8579e-05,
2083.34,-0.329173,0.0430805,0.0154805,-6.54039e-05,3.14157,-7.4346e-05,
2083.35,-0.329197,0.0431091,0.0154896,-0.000144214,-3.14154,3.20042e-05,
2083.35,-0.329172,0.0430964,0.0154892,-3.68782e-05,3.14155,1.6366e-05,
2083.36,-0.329191,0.0431139,0.015493,0.000125688,3.14158,4.20191e-05,
2083.36,-0.329183,0.0431065,0.0154918,2.15886e-05,3.14158,-1.80584e-06,
2083.37,-0.329157,0.0430895,0.0154664,5.23988e-05,3.14146,-7.38636e-05,
2083.38,-0.329198,0.0431046,0.0155081,-5.28629e-05,-3.14151,-5.29631e-05,
2083.38,-0.329173,0.0430965,0.0154931,6.65915e-05,3.14157,-1.54409e-05,
2083.39,-0.329183,0.043104,0.0155087,-0.000143682,-3.14155,-1.80109e-05,
2083.39,-0.329179,0.0430858,0.0154996,2.49041e-05,-3.14158,-1.39198e-05,
2083.4,-0.329159,0.0430822,0.0154784,7.94711e-05,3.14151,-0.000118499,
2083.4,-0.329189,0.0431052,0.0154842,0.000111514,3.14158,-3.95831e-05,
2083.41,-0.329194,0.0431109,0.015494,-6.13898e-05,-3.14156,5.05229e-05,
2083.41,-0.329176,0.0430912,0.0155014,-4.73747e-05,-3.14159,8.17648e-05,
2083.42,-0.329181,0.0430881,0.0154923,9.98044e-05,3.14157,-7.46229e-05,
2083.42,-0.329176,0.0430807,0.0154962,-4.12402e-05,3.14159,-3.65201e-05,
2083.43,-0.32918,0.0431098,0.0154956,4.79708e-05,3.14156,1.08005e-05,
2083.44,-0.329167,0.0430942,0.0154836,0.000169819,3.14153,2.18621e-06,
2083.44,-0.329201,0.0431088,0.0154975,2.69933e-05,-3.14157,-8.67131e-06,
2083.44,-0.329181,0.0431067,0.015499,-8.07523e-05,-3.14158,-1.1637e-05,
2083.45,-0.329174,0.0430918,0.0154897,-5.75935e-05,3.14154,-2.64079e-05,
2083.45,-0.329198,0.0430852,0.0154906,1.06781e-05,-3.14156,3.02969e-05,
2083.46,-0.329211,0.0430934,0.0155033,6.90699e-05,-3.14152,-2.06539e-05,
2083.46,-0.329176,0.0430843,0.0154881,7.51525e-05,3.14154,-9.96899e-05,
2083.47,-0.329214,0.0431094,0.0154867,1.10531e-05,-3.14159,5.65262e-05,
2083.48,-0.329187,0.0431051,0.0155003,-0.000125745,-3.14158,-2.75104e-05,
2083.48,-0.32917,0.0430755,0.0154831,-0.000113704,3.1415,-5.11905e-05,
2083.49,-0.329182,0.043093,0.0154945,2.23674e-05,3.14159,-1.20652e-05,
2083.49,-0.329176,0.0430835,0.0154859,2.93841e-05,3.14154,-8.92847e-05,
2083.5,-0.329171,0.043084,0.0154839,2.63632e-05,3.14154,-0.000111569,
2083.5,-0.329185,0.0431065,0.0154955,9.27758e-05,3.14157,4.72357e-05,
2083.51,-0.329218,0.0431191,0.0155031,2.57802e-05,-3.1415,-6.38445e-05,
2083.51,-0.329191,0.0431043,0.0154975,-1.56236e-05,3.14156,3.33219e-05,
2083.52,-0.329207,0.0430907,0.0155018,3.15251e-05,-3.14152,2.19393e-05,
2083.52,-0.32921,0.0431072,0.0155187,-2.18645e-05,-3.14151,-3.42204e-05,
2083.53,-0.329173,0.0430923,0.0154916,7.495e-05,3.14153,6.31243e-06,
2083.54,-0.329185,0.0431068,0.0154969,0.000107591,3.14158,8.61267e-05,
2083.54,-0.329197,0.043098,0.0155,-8.15361e-06,-3.14158,-4.63398e-05,
2083.55,-0.32916,0.0430927,0.0154778,-7.85747e-05,3.14151,-0.000103991,
2083.55,-0.329177,0.0430961,0.0154984,3.97782e-06,-3.14158,-1.74904e-05,
2083.56,-0.329169,0.0430777,0.0154824,-4.33673e-05,3.14152,-6.3985e-05,
2083.57,-0.329191,0.0431014,0.0154868,-3.80045e-05,-3.14157,5.79993e-05,
2083.57,-0.329204,0.0430989,0.0154896,-4.80145e-05,-3.14157,7.16182e-05,
