time,CH1,CH2,CH3,CH4,CH5,CH6,
3582.77,2085.58,2009.26,1975.08,1689.34,2091.73,2301.03,
3582.78,2085.91,2009.15,1975.4,1689.34,2091.96,2300.6,
3582.78,2085.5,2009.5,1975.11,1689.5,2092.42,2300.86,
3582.79,2085.3,2009.43,1975.11,1689.4,2091.86,2300.86,
3582.79,2085.68,2009.36,1975.38,1689.38,2092.28,2300.95,
3582.8,2085.5,2009.16,1975.02,1689.27,2092.04,2301.1,
3582.81,2085.66,2009.42,1975.3,1689.42,2092.22,2300.88,
3582.81,2085.34,2009.2,1973.69,1683.48,2095.75,2300.55,
3582.81,2083.13,2013.12,1980.6,1683.98,2095.44,2293.78,
3582.82,2086.12,2009.62,1975.35,1689.52,2091.93,2300.66,
3582.83,2085.58,2009.3,1975.44,1689.72,2092.09,2300.82,
3582.83,2085.56,2009.3,1975.32,1689.28,2092.11,2300.89,
3582.84,2085.65,2009.16,1975.19,1689.25,2092.25,2300.42,
3582.84,2085.37,2009.22,1974.99,1689.37,2092.15,2300.97,
3582.85,2085.57,2009.57,1975.2,1689.34,2091.74,2300.89,
3582.85,2085.79,2009.45,1975.29,1689.31,2092.12,2300.86,
3582.86,2085.48,2009.3,1975.23,1689.28,2091.94,2300.87,
3582.87,2085.7,2009.47,1975.37,1689.04,2092.1,2300.66,
3582.87,2085.56,2008.98,1975.35,1689.52,2092.38,2300.94,
3582.88,2085.61,2009.28,1975.45,1689.32,2091.91,2300.93,
3582.88,2085.14,2009.69,1975.13,1689.71,2091.98,2300.87,
3582.89,2085.56,2009.19,1975.18,1689.16,2092.25,2301.11,
3582.9,2085.59,2009.55,1975,1689.5,2092.24,2300.61,
3582.9,2085.2,2009.27,1970.67,1694.81,2092.28,2300.82,
3582.9,2085.49,2009.22,1975.19,1689.51,2091.92,2301.04,
3582.91,2085.6,2009.41,1975.15,1689.44,2092.27,2300.88,
3582.91,2085.57,2009.17,1975.03,1689.64,2091.98,2300.73,
3582.92,2085.62,2009.14,1975.49,1689.37,2091.86,2300.44,
3582.93,2085.29,2009.51,1975.17,1689.31,2091.88,2300.6,
3582.93,2085.35,2008.98,1975.05,1689.25,2091.97,2301.16,
3582.94,2085.79,2009.08,1974.98,1689.58,2091.9,2300.99,
3582.94,2085.3,2009.37,1970.4,1684.74,2097.17,2300.48,
3582.95,2085.24,2009.41,1975.51,1689.58,2092.18,2300.72,
3582.96,2085.61,2009.4,1975.24,1689.37,2091.94,2300.71,
